date,TreeID,sfd,q025,q975
2007-04-19,6,5.108089117564391,2.844648112515796,8.07933819088251
2007-04-20,2,4.322358609102441,2.3347739620631294,7.172793580039469
2007-04-20,4,4.016592419838073,2.164423367980023,6.687882158572466
2007-04-20,6,4.676550580489009,2.576461531983316,7.528770435622338
2007-04-21,2,4.3646350608393,2.342771578653036,7.312217319384868
2007-04-21,4,3.962540869223693,2.1036917813432217,6.74118907300925
2007-04-21,6,4.256358413140552,2.3175264017779673,6.979541662885271
2007-04-22,2,3.8955776311366557,2.1250006234405476,6.369781563017196
2007-04-22,4,3.7494792233813357,2.0138517056584804,6.270314254332956
2007-04-22,6,4.097996588219126,2.17723493761869,6.959942956874348
2007-04-23,2,4.495861611783504,2.418282936115337,7.491835845898808
2007-04-23,4,3.898895361940363,2.092771979950205,6.527696223532579
2007-04-23,6,3.836934182980097,2.080193854897496,6.3296812293516975
2007-04-24,2,4.84503082563033,2.6304181512294726,7.965957930759935
2007-04-24,4,4.08697667189037,2.223692004551343,6.717032074153573
2007-04-24,6,3.905580784928372,2.107455866687882,6.487699020334354
2007-04-25,2,4.235210747648376,2.25325998871794,7.166568978774297
2007-04-25,4,3.4226483845442632,1.8228164133443068,5.798786534416808
2007-04-25,6,3.905828052209273,2.12546265809715,6.4152047869743445
2007-04-26,2,2.9548126153459533,1.4958473834897423,5.345102689953934
2007-04-26,4,2.5138899214844006,1.230586060333811,4.727412213523525
2007-04-26,6,3.318184358150622,1.771982344734853,5.600950874755954
2007-04-27,2,3.4625338235076595,1.8206065906172517,5.977080700667116
2007-04-27,4,2.9742819576014035,1.5055005463473359,5.38973370382642
2007-04-27,6,2.4604570184117627,1.1884896981900652,4.697137020328092
2007-04-28,2,4.930922539607746,2.680903157954745,8.075820759839996
2007-04-28,4,4.01246215373072,2.1515063131003327,6.724978020729844
2007-04-28,6,3.046739027132151,1.5421886211706366,5.519547316858628
2007-04-29,2,4.633513434547312,2.4889770570697545,7.738823969419861
2007-04-29,4,3.49709423913769,1.8564983713831944,5.9550147716544375
2007-04-29,6,4.193144975603758,2.25660890824504,6.985297813928322
2007-04-30,2,4.650254198469468,2.504390494741161,7.712558665222106
2007-04-30,4,3.473505875228856,1.841540104994624,5.919920847866632
2007-04-30,6,3.390546704923861,1.7972759835644068,5.784137185828993
2007-05-01,2,0.7855524433683604,0.2620743225180229,2.0061382518526116
2007-05-01,4,0.4741561887170417,0.12176831310622951,1.386682102066485
2007-05-01,6,3.474857789881681,1.8461734636900722,5.902349260797862
2007-05-02,2,4.189787199867612,2.3009699599056113,6.79350010252847
2007-05-02,4,3.7056636697537786,1.9654875076325842,6.30607069212798
2007-05-02,6,0.5204267958920699,0.13067395272000848,1.526561495959761
2007-05-03,2,4.584658328705581,2.464207776175584,7.646825988298971
2007-05-03,4,4.001382086711168,2.1727189997218015,6.598836391002229
2007-05-03,6,3.681663713702275,1.9631897410146606,6.216253004154544
2007-05-04,2,4.282177312079044,2.280811808337095,7.232975160871812
2007-05-04,4,4.1060037882639095,2.1944748078014036,6.916763788728358
2007-05-04,6,4.266545019505486,2.357196568112353,6.84832116434679
2007-05-05,2,3.5254736104746747,1.8388574036513339,6.146922194252568
2007-05-05,4,3.7787688310922123,2.001860785950073,6.452714664769989
2007-05-05,6,4.30503991745709,2.3247813068838554,7.145105714941082
2007-05-06,2,3.1069239602387215,1.6015250424187484,5.502982719903946
2007-05-06,4,3.3375098187879324,1.7142371283154998,5.933171657218841
2007-05-06,6,2.934589543217676,1.5393997731328706,5.083507901068995
2007-05-07,2,3.56866021560442,1.861806024133276,6.219845068677478
2007-05-07,4,3.622117183811423,1.8876174656477298,6.322408124138185
2007-05-08,2,3.0022495961565974,1.5326036292484004,5.387091944889895
2007-05-08,4,2.7899398555510944,1.4098023804097604,5.059790182201375
2007-05-09,2,3.3274787603975535,1.7202588051471233,5.863349654571277
2007-05-09,4,2.1397691660338176,1.0209044216880834,4.1382837207584435
2007-05-10,2,2.1532783921605776,0.9958261545667975,4.286696997871618
2007-05-10,4,1.1769871032880084,0.47055310325352934,2.6416924515152407
2007-05-11,2,4.072862166064182,2.217465998819391,6.688044104790041
2007-05-11,4,3.313132827460996,1.7197627547129928,5.816432663687417
2007-05-12,2,2.414445938332919,1.1788412098610057,4.543778318891329
2007-05-12,4,1.5883091573490071,0.7055174063006364,3.2832462437289096
2007-05-13,2,2.4874491688341918,1.2643688075921344,4.4854249046381005
2007-05-13,4,1.4718559631173105,0.6266243716292855,3.152384330391426
2007-05-14,2,4.182152924937332,2.260144911506124,6.936627820455451
2007-05-14,4,3.3816208230515015,1.7712185325033434,5.857997032216648
2007-05-15,2,4.250084629086368,2.2735408519040674,7.152473796891382
2007-05-15,4,3.1371156581589754,1.656745253652448,5.3774395001991
2007-05-16,2,4.282833907182276,2.287855927793127,7.211101022606678
2007-05-16,4,3.6703193439866393,1.9596781708671451,6.1985931817546325
2007-05-17,2,3.7506684997205704,1.9741409532675318,6.456246325103666
2007-05-17,4,3.263790621762306,1.7133888666422619,5.643201068112164
2007-05-17,6,2.7704592967950368,1.3290656175005482,5.285736953455067
2007-05-18,2,3.484944058912608,1.8481771800133768,5.942216808604727
2007-05-18,4,3.17723034393295,1.686145222165265,5.416977711555808
2007-05-18,6,3.9037704560988087,2.0927250230275707,6.545788710158181
2007-05-19,2,3.388889243675191,1.7578355836708341,5.945788700457559
2007-05-19,4,3.0893396030755444,1.6073152297218938,5.407266761287738
2007-05-19,6,3.793690789718193,2.063650413216005,6.2355082634485814
2007-05-20,2,2.6761389154262094,1.3564241707859832,4.842328797928751
2007-05-20,4,2.413619916099428,1.17826103189691,4.561410208603888
2007-05-20,6,3.420209028159097,1.8077598873940515,5.856816328204862
2007-05-21,2,3.333357081901375,1.738769729236144,5.8146083120351015
2007-05-21,4,2.934416554528092,1.5025235624267073,5.247576133853649
2007-05-21,6,0.9598963336624161,0.32671717975311493,2.4380876223768735
2007-05-22,2,3.388755490394589,1.7475709519947251,5.997489399825556
2007-05-22,4,2.7142684876001892,1.3394670492095502,5.062271807101459
2007-05-23,2,3.3475898311665997,1.7303126800606854,5.908109984691684
2007-05-23,4,2.317618718854954,1.1189922849374172,4.4241243164742565
2007-05-23,6,0.8945076528931593,0.29546728174768394,2.30148710548404
2007-05-24,2,3.504108588630728,1.8124958488097245,6.172873241153217
2007-05-24,4,2.198338341576321,1.0280855489172531,4.334230612494899
2007-05-24,6,2.4995464050995273,1.2289144139558357,4.683859483737464
2007-05-25,2,0.9565473184306438,0.37870868052480594,2.171031148934857
2007-05-25,4,0.35897395360286843,0.08738032707376577,1.076920309467981
2007-05-25,6,2.6956712629631405,1.3233083300441264,5.054685882243192
2007-05-26,2,3.262745507011391,1.7071213286665075,5.672910652395432
2007-05-26,4,1.9511911505082544,0.9526461823349677,3.680516652844041
2007-05-26,6,0.378451189068215,0.09800851651477507,1.1039567363783567
2007-05-27,2,3.543564912588689,1.8187742574049055,6.302032520868193
2007-05-27,4,2.017174655788602,0.9461562504189699,3.961104803698539
2007-05-27,6,2.806849058724372,1.4684529249817135,4.876096247479604
2007-05-28,2,3.677875279310003,1.8900737424765413,6.52355608263856
2007-05-28,4,2.091250789282352,0.9729608678565178,4.138948315262487
2007-05-28,6,3.144137779973857,1.6051057182398,5.630863827528063
2007-05-29,2,0.5390461284331682,0.18130693101920503,1.3660219020662583
2007-05-29,4,0.40093377669783664,0.11279749045645429,1.1339672488867238
2007-05-29,6,2.636993317304252,1.303383474145389,4.907246962848755
2007-05-30,2,1.1969644651177849,0.5663695035945921,2.322757390598366
2007-05-30,4,1.6001177752562212,0.6749769730015016,3.4070102166173535
2007-05-31,2,4.254924634142626,2.295124610450462,7.073457951268196
2007-05-31,4,3.392246119511342,1.7761063769974277,5.8778023571551294
2007-06-01,2,5.137604974683815,2.811543249716519,8.340962458111576
2007-06-01,4,3.359687436586531,1.7951348913616456,5.670563809060066
2007-06-02,2,5.131301366631045,2.7991886994834543,8.380268819315235
2007-06-02,4,3.3457648419414836,1.7510400302382407,5.816527069102931
2007-06-03,2,5.703587701167248,3.1512837245949266,9.13537566147785
2007-06-03,4,3.811017625388131,2.039951866726209,6.409913258382185
2007-06-04,2,4.806873028876583,2.6125246303656016,7.8962819491879035
2007-06-04,4,3.0560230849270438,1.582597771048643,5.382264900107602
2007-06-05,2,4.198569358508539,2.210215900688538,7.212646032576088
2007-06-05,4,2.2067470125275457,1.055921348034881,4.256325467781649
2007-06-06,2,0.6278949547818453,0.23924539197122385,1.4700862752227564
2007-06-06,4,0.3694771713334115,0.08414677067637132,1.1339788367412487
2007-06-07,2,3.392112731444584,1.7837483930616358,5.8528903854793946
2007-06-07,4,1.6713133955608497,0.7637230460997602,3.374486345424882
2007-06-08,2,5.158774417169558,2.827800756343527,8.361523466961257
2007-06-08,4,3.2863405314328182,1.7410406948989148,5.613823816630699
2007-06-09,2,4.008825034043194,2.13976755445341,6.763351714796481
2007-06-09,4,2.545153224861087,1.2718901133156173,4.684916386402356
2007-06-09,6,6.939806030749345,3.9301247122496408,10.68931487284984
2007-06-10,2,3.771194962291665,1.9982605624353398,6.429419451896747
2007-06-10,4,2.553052720181344,1.290549913094614,4.633622050575587
2007-06-10,6,3.589153020145108,1.935775889951312,5.976007595639785
2007-06-11,2,2.58212660748564,1.2943536312187203,4.73533560240809
2007-06-11,4,1.7581213674058218,0.7985282393908731,3.562468083398831
2007-06-11,6,4.146518846304436,2.296433773665231,6.628754115846104
2007-06-12,2,3.554417233860177,1.8604431993316721,6.172137780912345
2007-06-12,4,2.387823696689674,1.166329272607456,4.5089047734345895
2007-06-12,6,2.8079836500227864,1.429474730207147,5.052902911880733
2007-06-13,2,3.662417877996826,1.908583718730379,6.393289872748241
2007-06-13,4,2.3003954855688287,1.120492222357231,4.352299843884962
2007-06-13,6,4.350524504910831,2.362222594178939,7.170799797634486
2007-06-14,2,2.6632789860907584,1.3157922760165923,4.958647249482655
2007-06-14,4,1.5078733182007744,0.6618546210922944,3.1565016780477535
2007-06-14,6,4.423780395433213,2.4241941647120777,7.189114082442729
2007-06-15,2,1.7729312414046305,0.8566088771433263,3.3789287717055947
2007-06-15,4,1.0916625178049955,0.4583342603183494,2.367516852720286
2007-06-15,6,2.871642977851091,1.4736021214341746,5.107440180058735
2007-06-16,2,1.3055558815518296,0.5881575513344036,2.682781095118599
2007-06-16,4,1.5191437443699627,0.6435461259708977,3.2504729049443237
2007-06-16,6,2.0203569202875737,0.9608789504202802,3.919226545451435
2007-06-17,2,4.705701846630394,2.5655940990806023,7.700335949600836
2007-06-17,4,3.1377773322545597,1.6725767295060963,5.31329392849519
2007-06-17,6,1.3820985185198016,0.5860749732254876,2.991253177258259
2007-06-18,2,4.798771980084915,2.602764509984722,7.917642409463283
2007-06-18,4,3.4454476263137255,1.7938454749892243,6.022577731814475
2007-06-18,6,4.872115040021161,2.7380186310983428,7.603652880381487
2007-06-19,2,5.036195961705622,2.7326714394388585,8.281899203996948
2007-06-19,4,3.412431126197547,1.7702226268337815,5.989211724372583
2007-06-19,6,5.144263797430885,2.878143008918376,8.087105306169482
2007-06-20,2,3.7320400329032553,1.951868805385391,6.4522993681276635
2007-06-20,4,2.5967153014365576,1.2906738463210568,4.783910608284072
2007-06-20,6,5.377984353304994,2.993939257543363,8.50174165740637
2007-06-21,2,2.102466666771637,1.024976033032298,3.9694325546345075
2007-06-21,4,1.5490880566553926,0.6842407841712076,3.2316405709904816
2007-06-21,6,3.8155756438859387,2.0441239771999706,6.377182154917321
2007-06-22,2,4.950922102897812,2.719108020441998,8.015146387978312
2007-06-22,4,3.481735439406075,1.8505280289577266,5.925805799404987
2007-06-22,6,2.096406165309358,1.029287482732838,3.938594227596795
2007-06-23,2,4.300433383725421,2.310253014806757,7.200429157707776
2007-06-23,4,3.088700266087663,1.6051545351071599,5.421404330750649
2007-06-23,6,5.6758868665533955,3.2106843521672186,8.734876712096035
2007-06-24,2,4.364041739576997,2.3273105673526007,7.368567876773186
2007-06-24,4,3.282195128321048,1.6929423567995459,5.81402252290633
2007-06-24,6,5.449537848888536,3.0839350379553934,8.395491120230407
2007-06-25,2,3.81243595637574,1.9892731231303888,6.642913727272226
2007-06-25,4,2.935130283065904,1.503164399113499,5.2450774197335175
2007-06-25,6,6.225203419415981,3.5242461443736146,9.551373251430249
2007-06-26,2,3.77095573342302,1.9633872140375708,6.593540318044088
2007-06-26,4,2.774781527511571,1.3784361160680803,5.1363579788700084
2007-06-26,6,5.602717329201638,3.1599675755495067,8.673587812052979
2007-06-27,2,2.672296685066824,1.307567270185229,5.026773615930935
2007-06-27,4,2.161774089330976,1.0018848685033284,4.2823941551696665
2007-06-27,6,4.969970120323285,2.7657805294485196,7.878654307211381
2007-06-28,2,3.097852052408891,1.6391663298618528,5.304620101802147
2007-06-28,4,2.494924965498863,1.2521127412211535,4.568666493530626
2007-06-28,6,2.910916592661829,1.49478695454697,5.181863304426513
2007-06-29,2,3.372880203335968,1.767312514361324,5.842757440805626
2007-06-29,4,2.8226247741597845,1.4473883439829802,5.03615955792654
2007-06-29,6,4.128710243070576,2.2948356077139564,6.5664393685526194
2007-06-30,2,3.039089209692361,1.5652750277111191,5.388725068534936
2007-06-30,4,2.666659851263291,1.3494454265741083,4.8322733095520665
2007-06-30,6,4.804706975397893,2.6712812971916082,7.626546743595132
2007-07-01,2,3.1575226456589824,1.6219010873741966,5.620891746364983
2007-07-01,4,2.909910177800651,1.474119256458163,5.270780879525194
2007-07-01,6,4.798157512245903,2.6554328161718956,7.6577308132997235
2007-07-02,2,2.5837860602521903,1.2618762778342827,4.871546742650822
2007-07-02,4,2.3303362098082254,1.120661128421615,4.468536038219421
2007-07-02,6,5.1384424552121155,2.8660729238497744,8.107576627785033
2007-07-03,2,2.3902884670360875,1.1467226625900173,4.595510798543746
2007-07-03,4,2.2902992094482086,1.0950039401003486,4.41733950793729
2007-07-03,6,3.985161831879146,2.151081492200341,6.6253634309050495
2007-07-04,2,1.9884706674983235,0.9025212069230449,4.023070294573717
2007-07-04,4,1.731706583941992,0.7795842148049588,3.5297302818100738
2007-07-04,6,4.000590094888998,2.1492247726132545,6.692767091228615
2007-07-05,2,1.5163066805048826,0.6496548065033543,3.2175608351055254
2007-07-05,4,1.3971083442380805,0.5825007141331556,3.0387532277565033
2007-07-05,6,2.831315950561727,1.4539796929106683,5.041563991064271
2007-07-06,2,1.5644484063581618,0.6891064502766768,3.2490384247448345
2007-07-06,4,0.9836437450589942,0.376430967281211,2.270307339550388
2007-07-06,6,2.1855195681833703,1.0477438596228976,4.212802444416877
2007-07-07,2,2.3617234641291738,1.1509680738234824,4.468009965169725
2007-07-07,4,1.7603291569917732,0.8009486957123585,3.5651078947929977
2007-07-07,6,2.3368678938529635,1.167196919790167,4.3077222573791145
2007-07-08,2,2.424357037129519,1.1693495556421343,4.6351231755146465
2007-07-08,4,1.4358070987834486,0.6300531373161481,2.99640937662771
2007-07-08,6,4.046781649055577,2.1723051735927648,6.77598128988261
2007-07-09,2,2.7513643411962914,1.4049865550067078,4.931495584727532
2007-07-09,4,1.9770039824448569,0.923808718512646,3.9057514468684604
2007-07-09,6,3.3176824440377644,1.759998003997395,5.646375899443644
2007-07-10,2,2.6952375007795286,1.3081011017309776,5.1065801623165354
2007-07-10,4,1.7992829530401386,0.8369830603975028,3.560971795920577
2007-07-10,6,4.6302812933766475,2.533135192215204,7.533311395931307
2007-07-11,2,0.43355825935902803,0.11135021744225672,1.2673850661078583
2007-07-11,4,0.636250292278525,0.1940563037910925,1.7058922270119692
2007-07-11,6,3.9242841037613108,2.141695474737109,6.415539199053327
2007-07-12,2,2.5472310227967263,1.3302835314882768,4.44097905484985
2007-07-12,4,1.8382864762624125,0.823687168112745,3.7736425547947756
2007-07-12,6,0.32213724212669576,0.07447514426920404,0.980453234285051
2007-07-13,2,4.9765210313403765,2.7412855606877264,8.017587204574063
2007-07-13,4,3.3684226358629066,1.7820473660448548,5.7686949858566114
2007-07-13,6,2.915721046631953,1.498555569607744,5.184022413802688
2007-07-14,2,5.166030000110081,2.8434454989410543,8.33022195332019
2007-07-14,4,3.2375451005459857,1.7152770355382112,5.524439917876516
2007-07-14,6,5.652526846578293,3.188448511208182,8.736596841676281
2007-07-15,2,0.9687264953497792,0.3655492825468144,2.2765263055097216
2007-07-15,4,1.0984617478988838,0.41520952923434334,2.5781995599491854
2007-07-15,6,5.599810695944259,3.2026497790774453,8.44988572153268
2007-07-16,2,4.709886235585907,2.6419093004519985,7.385705557925541
2007-07-16,4,3.3653611491297117,1.7674547687041287,5.81875297087996
2007-07-16,6,0.7301596925709825,0.23265322480185122,1.9091985444479176
2007-07-17,2,1.9747616346126697,0.9281938663987691,3.886096303354397
2007-07-17,4,1.1865192441612549,0.4800632281466687,2.6560215089957815
2007-07-17,6,5.238114940054398,2.97150666469933,8.036995482517979
2007-07-18,2,3.073154057230869,1.6323425796556525,5.225912259175927
2007-07-18,4,2.2382082432352446,1.0957039664805233,4.215444844006646
2007-07-18,6,1.9482866182286336,0.9166395332482836,3.8272084905632924
2007-07-19,2,4.000136247955412,2.137106946338941,6.731016786331791
2007-07-19,4,2.8148661214806254,1.4239522920018508,5.097622365270043
2007-07-19,6,3.3415122778204784,1.7734258254746091,5.676019314816453
2007-07-20,2,5.365236434106831,2.980772067840833,8.517348464763346
2007-07-20,4,3.638615999870179,1.9488503182121377,6.121390583657084
2007-07-20,6,4.142547215896451,2.2506310180010103,6.797313261989029
2007-07-21,2,3.000155126879241,1.5579739835454662,5.2631198211159
2007-07-21,4,1.8310855832414334,0.8798235883280716,3.5292363426428253
2007-07-21,6,5.60614527792201,3.190514696759183,8.529763789282834
2007-07-22,2,3.992440423192713,2.194174266910464,6.462025675275143
2007-07-22,4,2.5562759030407407,1.318635242911314,4.525224267852709
2007-07-22,6,2.6470919536112887,1.406316518739361,4.513016156107428
2007-07-23,2,4.674649485511312,2.556685875522865,7.621836461737087
2007-07-23,4,2.866522680072826,1.4858588641400046,5.0489962466720355
2007-07-23,6,4.313111458664769,2.4068903996586277,6.7924029717274665
2007-07-24,2,4.369349601559096,2.351181839970916,7.285097431093463
2007-07-24,4,2.6840911172630135,1.3757738022099688,4.784237436662413
2007-07-24,6,5.335445172579737,3.01658599278383,8.24113450543504
2007-07-25,2,3.5869753941249574,1.8658824827153673,6.27379179303967
2007-07-25,4,2.2170044556338615,1.0597465626486104,4.2842619845449095
2007-07-25,6,5.025044205920392,2.793361833031718,7.958103274128883
2007-07-26,2,3.4523715521561518,1.872623522135196,5.697454983197863
2007-07-26,4,2.4101518245962734,1.2070342495055935,4.418604267017297
2007-07-26,6,3.8091724232935817,2.0202907661446536,6.4882349018364165
2007-07-27,2,4.587426418646077,2.552363759470247,7.285276347745839
2007-07-27,4,3.2359078574041025,1.7041909726881612,5.576843291015524
2007-07-27,6,3.868503467267953,2.1022534189189583,6.335232023534242
2007-07-28,2,4.067769860842125,2.1739026996262183,6.855596687907217
2007-07-28,4,2.603608753533409,1.3052913859024677,4.776400764334436
2007-07-28,6,5.599216887790911,3.1775970623633127,8.552493290239113
2007-07-29,2,3.9617689066323223,2.130298529574182,6.625329612893179
2007-07-29,4,2.7494429428904645,1.4161661356510071,4.8812476417416395
2007-07-29,6,4.906933660429722,2.731039142326991,7.780180423866057
2007-07-30,2,3.3768978766033055,1.7695498756598862,5.855053530496934
2007-07-30,4,2.462818037991399,1.2353432673108244,4.512492334745263
2007-07-30,6,5.081016835287817,2.865935588354477,7.8694339476506965
2007-07-31,2,2.8706790000570432,1.4377938909219559,5.266818474438975
2007-07-31,4,2.3143172148654574,1.1242995237557063,4.392517509619991
2007-07-31,6,4.66898736618288,2.6241483207436156,7.284701153619251
2007-08-01,2,1.6387299937201663,0.7239764739206188,3.412742891900367
2007-08-01,4,1.2238557543337858,0.494942854298976,2.74045178197108
2007-08-01,6,4.376362230529358,2.41770150709575,7.026192350412994
2007-08-02,2,2.313179942515449,1.1521446383004637,4.273189408497167
2007-08-02,4,1.9111633938709158,0.8831737331739078,3.814883457642623
2007-08-02,6,2.8238690883608513,1.4609081051546466,4.99372855376283
2007-08-03,2,2.011839339816545,0.934811831641128,3.998010168632404
2007-08-03,4,1.3427479540348102,0.5711550214188653,2.877023752831546
2007-08-03,6,4.631144662654494,2.474551837516629,7.7875089759665865
2007-08-04,2,1.2900945200313758,0.5368644805310591,2.812619373375743
2007-08-04,4,0.9484861870629396,0.3712423533568211,2.1623976637793216
2007-08-04,6,2.7493316407260373,1.410107978366187,4.901369424884577
2007-08-05,2,1.0932670031707574,0.44193279084838316,2.447788627395265
2007-08-05,4,0.6519077161937431,0.20860264017674235,1.7028955994751236
2007-08-05,6,2.024904712669853,0.9846510167224504,3.839507608024612
2007-08-06,2,1.8217226834999662,0.8754949593774619,3.4965040832416943
2007-08-06,4,1.2733355772881962,0.5642307425179637,2.6387741956929367
2007-08-06,6,1.5398649164535763,0.6743457709785348,3.2212132228418646
2007-08-07,2,1.6429765322579588,0.7480252830967754,3.327862618983737
2007-08-07,4,1.133338417233419,0.4657724729070274,2.4949060415792306
2007-08-07,6,3.01037997318667,1.5725204511915796,5.233737690352072
2007-08-08,2,1.686726219709316,0.7440067675908423,3.494033368296363
2007-08-08,4,1.1700962008696507,0.474356720921402,2.598078270050143
2007-08-08,6,2.482864984633484,1.2666886299523656,4.457990874449746
2007-08-09,2,1.3635547136146375,0.5563345764123261,2.9902567637003235
2007-08-09,4,1.073799326569907,0.43712406177522634,2.3678194920309084
2007-08-09,6,2.752740035923135,1.4158708220384582,4.890309469419967
2007-08-10,2,1.2227438102789592,0.47725597237233525,2.7856199785330635
2007-08-10,4,0.8240142398517608,0.28531290823809335,2.0459015619522027
2007-08-10,6,2.7477480836528074,1.3947438628887587,4.963427297487501
2007-08-11,2,0.9920417471853789,0.3704602850081384,2.331240841647683
2007-08-11,4,0.886705873066593,0.3366038246999354,2.065719052049646
2007-08-11,6,1.8853353818173972,0.8645544230329131,3.7891470180908953
2007-08-12,2,0.7262184109035176,0.22080525136419074,1.9524326322271244
2007-08-12,4,0.4374664326781603,0.10832771406712928,1.2985780577125072
2007-08-12,6,2.046167684955882,0.9825180466366529,3.931913045231304
2007-08-13,2,0.5166085627182355,0.15410923447972966,1.4070708188680066
2007-08-13,4,0.5467326410827984,0.15311832622517907,1.535896522966171
2007-08-13,6,1.0741919261360497,0.4236992927994074,2.4447182665367384
2007-08-14,2,0.8854704066617884,0.32689319068487216,2.101552689811989
2007-08-14,4,0.7908364025106596,0.29379163484423265,1.8696103809305489
2007-08-14,6,1.3580828101077596,0.5651427671040695,2.968419723246042
2007-08-15,2,0.9662961067874075,0.34589097734400026,2.3453293903730748
2007-08-15,4,0.7958750751860447,0.2931054283705815,1.8911432714502505
2007-08-15,6,2.0165519479143805,0.9760337750549981,3.8451236277969527
2007-08-16,2,1.0171924283345744,0.36668524732064584,2.4542534745302103
2007-08-16,4,0.7309884542518437,0.2444370669471583,1.8588357087956118
2007-08-16,6,2.02848154107739,0.97075827621394,3.9086018662760784
2007-08-17,2,0.674689663536794,0.21078172677541931,1.794614721775981
2007-08-17,4,0.5164186275983365,0.14790932388855188,1.437504923391793
2007-08-17,6,1.6245772440811772,0.7205658980094053,3.3673743532190805
2007-08-18,2,0.941890107422676,0.3386782067550388,2.2740469484494845
2007-08-18,4,0.8988228976327788,0.3314217140388117,2.139111798926119
2007-08-18,6,1.325209557640555,0.5903266524086122,2.716830655456282
2007-08-19,2,0.8191294574446206,0.27751274358275163,2.0645172762795685
2007-08-19,4,0.796121854371764,0.2887130921631243,1.915989633870756
2007-08-19,6,2.0461803589304592,0.9572447722098826,4.032180001522535
2007-08-20,2,0.8943360209105623,0.3122917010875548,2.2062587084691745
2007-08-20,4,0.8214155919659877,0.2885871471529089,2.0206362499107393
2007-08-20,6,1.7656710342884137,0.8162542641041407,3.5171616328285054
2007-08-21,2,1.0613760202942042,0.38069497419790316,2.5761673370220852
2007-08-21,4,0.7251649856055367,0.23528884891401203,1.8789498839604442
