dates,globrad_MJDayM2,tmax_degC,tmin_degC,vappres_kPa,windspeed_ms,prec_mmDay,densef_percent,height_percent,lai_percent,sai_percent
2000-05-25,10.4544,21.7,11.5,1.33501,1.4,0,100,100,67.4984,100
2000-05-26,17.3664,26.3,13.3,1.61188,1.6,0,100,100,67.76183,100
2000-05-27,12.096,16.7,9.9,1.21283,2.6,6,100,100,68.01627,100
2000-05-28,9.2448,16.9,9,1.28871,1.5,2.5,100,100,68.26223,100
2000-05-29,22.2048,19.3,11.6,1.21678,4.7,0,100,100,68.50016,100
2000-05-30,6.3072,15.3,8.6,0.98679,1.1,0.5,100,100,68.73044,100
2000-05-31,20.8224,22.6,10.9,1.25521,3.8,0,100,100,68.95344,100
2000-06-01,29.0304,26.1,8.3,1.28985,2.3,0,100,100,69.1695,100
2000-06-02,28.6848,29.1,11.4,1.42913,2.2,0,100,100,69.37891,100
2000-06-03,21.168,29.5,14.7,1.76538,2.5,2,100,100,69.58194,100
2000-06-04,23.5872,29.1,14.2,1.84327,1.8,0,100,100,69.77885,100
2000-06-05,17.1936,27.4,14.7,1.86033,2.5,0,100,100,69.96986,100
2000-06-06,13.6512,17.4,13.8,1.3873,4.2,0,100,100,70.15519,100
2000-06-07,29.2032,23.7,11.8,1.30081,2.9,0,100,100,70.33503,100
2000-06-08,28.7712,26.6,10.6,1.44974,2.6,0,100,100,70.50956,100
2000-06-09,28.1664,30.6,14.2,1.43508,3.7,0,100,100,70.67896,100
2000-06-10,18.2304,29.4,16,1.52505,3.9,3,100,100,70.84336,100
2000-06-11,18.3168,25.5,14.3,1.6842,3.1,0,100,100,71.00293,100
2000-06-12,26.0928,25.5,14.9,1.75171,2.9,0,100,100,71.15779,100
2000-06-13,20.736,26.7,14.4,1.85371,2.2,1,100,100,71.30807,100
2000-06-14,23.76,27.6,15.4,1.84197,2.5,0,100,100,71.45388,100
2000-06-15,18.2304,28,14.1,1.64106,1.7,0.5,100,100,71.59533,100
2000-06-16,27.7344,28,12.4,1.45958,2.6,0,100,100,71.73252,100
2000-06-17,29.4624,26.5,11.5,1.38167,3,0,100,100,71.86555,100
2000-06-18,28.7712,29.1,12.5,1.48387,3,0,100,100,71.99451,100
2000-06-19,29.2032,30,15.4,1.61592,2.7,0,100,100,72.11948,100
2000-06-20,28.2528,30.9,16.4,1.73867,2.6,0,100,100,72.24053,100
2000-06-21,28.6848,30,16.2,1.59111,2.8,0,100,100,72.35775,100
2000-06-22,18.2304,27.3,16.1,1.63886,2.8,0.5,100,100,72.4712,100
2000-06-23,28.8576,24.4,15,1.43218,5.3,0,100,100,72.58094,100
2000-06-24,18.144,22.8,12.9,1.21967,4.3,0,100,100,72.68704,100
2000-06-25,28.6848,21.4,12,1.09485,5.3,0,100,100,72.78956,100
2000-06-26,30.0672,23.7,8.5,1.14253,3.2,0,100,100,72.88854,100
2000-06-27,28.1664,26.1,9.3,1.20095,2.9,10.5,100,100,72.98403,100
2000-06-28,8.8992,20.3,15.3,1.84005,1.3,8,100,100,73.0761,100
2000-06-29,28.944,25,14.5,1.60404,3.5,0,100,100,73.16478,100
2000-06-30,27.9072,25.8,11.8,1.4388,2.8,0,100,100,73.25011,100
2000-07-01,18.0576,29.5,12.8,1.67773,1.6,0,100,100,73.33213,100
2000-07-02,27.9936,34.2,15.7,1.78892,2.3,0,100,100,73.41089,100
2000-07-03,16.1568,25.4,18.3,1.81175,2.9,1,100,100,73.48641,100
2000-07-04,20.304,26.4,17.3,1.86417,3.4,3.5,100,100,73.55873,100
2000-07-05,29.2896,26.1,14.8,1.38479,3.7,0,100,100,73.62788,100
2000-07-06,28.944,29.2,12,1.5444,2,0,100,100,73.6939,100
2000-07-07,18.3168,29.2,18.5,1.89551,2.9,0,100,100,73.7568,100
2000-07-08,20.4768,20.4,12.7,1.29246,5.1,0,100,100,73.81662,100
2000-07-09,12.7872,20.7,11.2,1.3906,1.5,4,100,100,73.87338,100
2000-07-10,6.8256,16.6,12.1,1.51066,1.3,7.5,100,100,73.9271,100
2000-07-11,13.392,16.6,11.5,1.14748,3.8,0,100,100,73.9778,100
2000-07-12,21.168,20.2,9.8,1.16545,4,0,100,100,74.0255,100
2000-07-13,18.8352,19.7,9.2,1.16416,3,2,100,100,74.07023,100
2000-07-14,7.5168,15.6,10.9,1.40512,1.4,7.5,100,100,74.11199,100
2000-07-15,13.5648,16.1,8.5,1.10931,3.6,0,100,100,74.15081,100
2000-07-16,24.7104,19.9,7.9,1.10506,3.3,0,100,100,74.1867,100
2000-07-17,28.3392,22.7,6.9,1.15909,2.9,0,100,100,74.21966,100
2000-07-18,26.784,25.7,8,1.33775,2.8,0,100,100,74.24972,100
2000-07-19,27.4752,25.9,10,1.37647,2.9,0,100,100,74.27689,100
2000-07-20,25.1424,25.1,11.1,1.43428,3,0,100,100,74.30117,100
2000-07-21,27.3888,27,11.7,1.53523,2.8,0,100,100,74.32257,100
2000-07-22,26.9568,28.2,12.3,1.46703,2.6,0,100,100,74.34111,100
2000-07-23,14.6016,26.7,15.5,1.85721,1.7,4,100,100,74.35678,100
2000-07-24,10.1952,23.2,14.5,1.99124,1.3,21,100,100,74.3696,100
2000-07-25,19.1808,25.2,14.3,1.92601,1.6,0,100,100,74.37956,100
2000-07-26,25.056,26,13.3,1.71821,2.2,0,100,100,74.38667,100
2000-07-27,21.2544,26.3,12.1,1.62571,2.3,7,100,100,74.39094,100
2000-07-28,12.2688,20.8,12.8,1.71913,1.6,2,100,100,74.39236,100
2000-07-29,16.2432,21,13.1,1.66093,1.6,0.5,100,100,74.3923,100
2000-07-30,26.6976,24.3,12.6,1.56838,2.4,0,100,100,74.39191,100
2000-07-31,26.6112,26,10.8,1.45009,2.3,0,100,100,74.39084,100
2000-08-01,26.4384,29.2,11.9,1.69709,1.9,0,100,100,74.38876,100
2000-08-02,9.936,22.7,14.6,1.77432,1.4,4.5,100,100,74.38534,100
2000-08-03,5.616,18.2,13.6,1.68264,1.1,9,100,100,74.38023,100
2000-08-04,14.256,22.2,13.5,1.60883,1.6,0,100,100,74.37312,100
2000-08-05,13.392,21.6,14.3,1.67529,1.9,3.5,100,100,74.36367,100
2000-08-06,9.936,21.9,12.4,1.69668,1.9,2.5,100,100,74.35157,100
2000-08-07,23.0688,26.2,10.9,1.60402,2,0,100,100,74.33649,100
2000-08-08,20.6496,27,12.3,1.67167,2,0,100,100,74.31811,100
2000-08-09,26.352,27.9,13.8,1.7549,2.3,0,100,100,74.29613,100
2000-08-10,24.5376,29,13.5,1.77241,2.4,0,100,100,74.27025,100
2000-08-11,24.624,30.4,14.7,1.83418,2.2,0,100,100,74.24017,100
2000-08-12,23.5008,30.4,14.1,1.72982,2.1,0,100,100,74.20558,100
2000-08-13,20.9952,30.7,14.3,1.91888,1.9,0,100,100,74.16622,100
2000-08-14,23.76,30.3,14,1.82795,2,0,100,100,74.1218,100
2000-08-15,22.9824,29.5,15,1.7783,2.8,0,100,100,74.07205,100
2000-08-16,23.1552,30.2,16.4,1.94015,2.4,0,100,100,74.01671,100
2000-08-17,15.8112,29.2,15.1,1.70653,1.6,0,100,100,73.95553,100
2000-08-18,13.4784,27.1,16.9,1.89824,1.5,0,100,100,73.88827,100
2000-08-19,21.4272,33.4,16.5,2.02112,1.7,0,100,100,73.81468,100
2000-08-20,20.6496,34,16.7,1.91377,2.2,0,100,100,73.73455,100
2000-08-21,13.5648,25.8,13,1.84011,2.9,12,100,100,73.64766,100
2000-08-22,24.0192,24.3,11.6,1.65625,2.3,0,100,100,73.55381,100
2000-08-23,23.4144,28.3,11.7,1.68374,2.1,0,100,100,73.4528,100
2000-08-24,22.9824,29.7,12.6,1.66092,1.9,0,100,100,73.34446,100
2000-08-25,23.328,29.9,13,1.64912,2.1,0,100,100,73.2286,100
2000-08-26,20.8224,30.3,12.9,1.56299,2,0,100,100,73.10508,100
2000-08-27,6.6528,18.8,13,1.44484,2.3,3,100,100,72.97374,100
2000-08-28,22.6368,24,10,1.42362,2.1,0,100,100,72.83446,100
2000-08-29,21.6,24.5,11.3,1.43904,2.4,0,100,100,72.6871,100
2000-08-30,4.6656,17.8,11.7,1.37931,1.5,2.5,100,100,72.53156,100
2000-08-31,7.0848,17.3,13,1.54656,1.1,2,100,100,72.36774,100
2000-09-01,21.6864,23.9,10.9,1.48201,2,0,100,100,72.19556,100
2000-09-02,18.2304,22.9,14.4,1.17439,3.3,0,100,100,72.01495,100
2000-09-03,14.256,19.6,11.9,1.28872,3.4,0,100,100,71.82585,100
2000-09-04,20.4768,21,9.3,1.16083,2.9,0,100,100,71.62821,100
2000-09-05,21.5136,21.5,5.9,1.139,2.3,0,100,100,71.42202,100
2000-09-06,16.6752,21.5,7.4,1.12467,2.5,0.2,100,100,71.20724,100
2000-09-07,18.144,23,9.8,1.24384,2.8,0,100,100,70.98388,100
2000-09-08,21.2544,22.9,6.7,1.13694,2.1,0,100,100,70.75195,100
2000-09-09,20.304,25,8.1,1.40749,2,0,100,100,70.51148,100
2000-09-10,19.9584,25.7,10.6,1.62554,2.3,0,100,100,70.2625,100
2000-09-11,19.3536,26.7,13,1.86561,2.4,0,100,100,70.00506,100
2000-09-12,16.3296,26.6,13.6,1.83146,1.9,0,100,100,69.73924,100
2000-09-13,15.8112,26.1,15,1.75204,2.1,0,100,100,69.46511,100
2000-09-14,17.1072,26.1,12.6,1.68416,1.9,0,100,100,69.18277,100
2000-09-15,17.712,27.8,12,1.57495,2.2,0,100,100,68.89232,100
2000-09-16,8.5536,22,10.7,1.37743,3,0,100,100,68.59388,100
2000-09-17,19.1808,21,6.8,1.14304,2.5,0,100,100,68.2876,100
2000-09-18,18.4032,21.4,7,1.25073,2.2,0,100,100,67.97361,100
2000-09-19,14.8608,26.7,8.9,1.38139,2.5,6.2,100,100,67.65208,100
2000-09-20,5.0112,18.4,11.2,1.47835,2.6,14.7,100,100,67.32318,100
2000-09-21,16.848,19.2,6.2,1.11706,3,0,100,100,66.9871,100
2000-09-22,17.9712,21.4,5.9,1.17942,1.9,0,100,100,66.64404,100
2000-09-23,17.8848,21.6,7.1,1.32425,2,0,100,100,66.29421,100
2000-09-24,16.9344,23,8.4,1.42365,2.2,0,100,100,65.93782,100
2000-09-25,14.8608,23.5,9.1,1.49569,2,0,100,100,65.57512,100
2000-09-26,16.3296,24.6,9.9,1.5985,1.6,0,100,100,65.20636,100
2000-09-27,13.9968,23.8,10.2,1.54836,2.1,0,100,100,64.83178,100
2000-09-28,14.8608,26.3,11.2,1.53804,2.2,0,100,100,64.45166,100
2000-09-29,9.504,23.8,10.9,1.21969,3.6,0,100,100,64.06627,100
2000-09-30,2.3328,13.6,9.8,1.29935,1,18.4,100,100,63.67591,100
2000-10-01,10.8,17.8,9.6,1.34538,1,0.6,100,100,63.28087,100
2000-10-02,6.7392,16.7,9.8,1.21591,2.5,0,100,100,62.88146,100
2000-10-03,14.0832,17.6,5.3,1.09964,1.6,0,100,100,62.478,100
2000-10-04,15.12,18.2,5,1.17324,1.7,0,100,100,62.07082,100
2000-10-05,10.7136,16.7,6.4,1.19129,2.1,0,100,100,61.66024,100
2000-10-06,10.0224,15.7,4,0.89746,3.4,0,100,100,61.24661,100
2000-10-07,15.12,15,1.8,0.80292,2,0,100,100,60.83028,100
2000-10-08,13.6512,14.6,0.6,0.77594,1.4,3,100,100,60.4116,100
2000-10-09,13.4784,15.5,4.6,1.06928,1.5,6.6,100,100,59.99093,100
2000-10-10,8.1216,14.2,4.3,0.97984,1.8,1.3,100,100,59.56866,100
2000-10-11,1.296,8.2,5.8,0.93553,1.4,18.1,100,100,59.14514,100
2000-10-12,6.3072,14,6.1,1.14451,1.3,0,100,100,58.72075,100
2000-10-13,1.9008,11.1,8.6,1.13678,1,3.6,100,100,58.29589,100
2000-10-14,1.9008,13.8,9.9,1.35221,1.3,47.9,100,100,57.87093,100
2000-10-15,4.6656,16.5,10.8,1.46416,1.5,16.4,100,100,57.44628,100
2000-10-16,8.9856,17.3,7.9,1.22768,1.2,0,100,100,57.02231,100
2000-10-17,8.208,15.7,7.3,1.15588,1.3,0,100,100,56.59944,100
2000-10-18,10.8,16.6,7.8,1.18805,1.3,0,100,100,56.17805,100
2000-10-19,6.048,15.4,7.9,1.13531,0.9,0,100,100,55.75855,100
2000-10-20,9.072,18.1,5.8,1.14241,1.4,0,100,100,55.34133,100
2000-10-21,11.3184,21,6.6,1.30975,1.5,0,100,100,54.92681,100
2000-10-22,11.5776,17.1,3.8,1.07931,1.7,0,100,100,54.51537,100
2000-10-23,11.4048,17,3.8,1.08817,1.6,0,100,100,54.10743,100
2000-10-24,7.6032,17.3,5.9,1.12423,1.4,0,100,100,53.70338,100
2000-10-25,10.6272,18.5,5.8,1.20131,1.6,0,100,100,53.30361,100
2000-10-26,2.4192,11.6,6.3,1.05949,1.1,1.6,100,100,52.90853,100
2000-10-27,7.8624,16.7,6.3,1.23016,1.4,0,100,100,52.51853,100
2000-10-28,10.1952,17.9,4.1,1.10035,1.9,0,100,100,52.13399,100
2000-10-29,4.5792,13.2,4.1,0.99832,1.4,0,100,100,51.7553,100
2000-10-30,6.3936,15.7,2.8,1.0234,1.4,0,100,100,51.38284,100
2000-10-31,2.0736,10.2,3.1,0.85764,1.7,1,100,100,51.017,100
2000-11-01,9.2448,13,2,0.83979,1.3,0,100,100,50.65814,100
2000-11-02,2.592,10.5,1.9,0.75892,1.6,0,100,100,50.30662,100
2000-11-03,2.8512,10.9,4,0.93653,2,2.5,100,100,49.96281,100
2000-11-04,8.64,12.5,4.5,0.87432,1.2,2.2,100,100,49.62706,100
2000-11-05,9.4176,11.1,0.9,0.73961,1.2,0,100,100,49.29972,100
2000-11-06,1.296,11.1,2.3,0.7705,2.7,2.4,100,100,48.98111,100
2000-11-07,5.7024,12.3,3.1,0.85992,1.4,0.1,100,100,48.67158,100
2000-11-08,6.7392,12.2,3.8,0.76662,1.2,0,100,100,48.37145,100
2000-11-09,4.6656,11,3.2,0.7236,1.2,0,100,100,48.08102,100
2000-11-10,6.9984,10.3,1.1,0.73349,1.1,0,100,100,47.8006,100
2000-11-11,8.2944,11.4,-1.3,0.64016,1.8,0,100,100,47.53048,100
2000-11-12,6.48,14.2,0.1,0.65172,1.5,0,100,100,47.27095,100
2000-11-13,5.5296,16.4,2.2,0.76929,1.5,0,100,100,47.02228,100
2000-11-14,1.4688,7.7,3.9,0.81753,2,8.1,100,100,46.78473,100
2000-11-15,4.2336,8.3,2.8,0.8177,0.7,0,100,100,46.55855,100
2000-11-16,4.1472,8,0.5,0.74119,1.1,16.7,100,100,46.34398,100
2000-11-17,0.432,3.7,1.3,0.68243,1.5,9,100,100,46.14124,100
2000-11-18,7.9488,6.4,-1.2,0.61561,1.4,0,100,100,45.95056,100
2000-11-19,5.3568,5.6,-2.4,0.53986,2.2,0,100,100,45.77212,100
2000-11-20,2.4192,6,2.8,0.75816,1.3,0.4,100,100,45.60614,100
2000-11-21,5.184,8.1,2.4,0.762,1.6,0,100,100,45.45277,100
2000-11-22,4.752,10.1,2.2,0.697,2.1,0,100,100,45.31218,100
2000-11-23,2.2464,13,2.5,0.71428,1.9,3.2,100,100,45.18452,100
2000-11-24,2.9376,7.8,4.6,0.79189,2.1,0,100,100,45.06994,100
2000-11-25,6.048,8.9,1.2,0.71083,1.1,7.1,100,100,44.96854,100
2000-11-26,0.9504,2.8,0,0.64446,1.1,6.7,100,100,44.88045,100
