DRAIN,INFEXP,IDEPTH_m,ALB,RSSA,ths,ksat,CINTRL,FRINTLAI,GLMAX,CVPD,R5,T1,T2,PSICR,FXYLEM,MXKPL,MXRTLN,MAXROOTDEPTH,BETAROOT
0.6373,0.38622,0.5921000000000001,0.295605,95.7019,1.23017,0.053549999999999986,0.25151500000000004,0.16209,0.011126500000000001,1.51785,270.78,10.2786,29.049500000000002,-1.39355,0.42195,19.5715,4924.85,-1.969,0.957885
0.2627,0.8825400000000001,0.50702,0.17821499999999998,341.17210000000006,1.1001500000000002,0.14735,0.694295,0.15951,0.020651500000000003,2.6140499999999998,216.82,9.921,34.170500000000004,-1.24955,0.63975,18.866500000000002,1153.85,-1.2826,0.9848049999999999
0.2799,0.3705,0.42434000000000005,0.237915,328.2337,1.3930099999999999,0.026650000000000007,0.38619500000000007,0.18103000000000002,0.0162325,1.88595,245.38,11.3274,22.6925,-1.24325,0.66855,19.2085,4601.75,-2.1394,0.968565
0.1969,0.8104200000000001,0.40994,0.26575499999999996,189.3855,1.3972099999999998,0.39225,0.739665,0.16361,0.0210655,2.64915,116.1,9.045,21.1775,-1.27055,0.42185,22.8985,2907.05,-1.9294000000000002,0.953395
0.1237,0.56718,0.6647000000000001,0.215235,466.7225,1.11125,0.26905,0.410635,0.10863,0.018305500000000002,2.87685,267.9,11.703,29.5775,-1.13055,0.64055,22.8505,1337.4499999999998,-2.05492,0.991735
0.7159,0.45774000000000004,0.28802000000000005,0.271485,25.259500000000006,1.32851,0.28264999999999996,0.213035,0.10609,0.012092499999999999,2.16555,247.86,8.8218,21.7595,-1.17135,0.34055,22.8385,1947.6499999999999,-1.1873200000000002,0.967275
0.7265,0.31326,0.54494,0.285585,322.60310000000004,1.11443,0.039449999999999985,0.5189250000000001,0.16801,0.014720500000000001,2.64825,211.3,8.406600000000001,34.3115,-1.43425,0.68275,21.6355,4629.650000000001,-2.08924,0.9515349999999999
0.0219,0.7900200000000001,0.30770000000000003,0.288105,317.2121,1.30835,0.20175,0.720685,0.12249,0.0197365,2.5477499999999997,244.54,7.6122,27.8945,-1.41855,0.7174499999999999,14.7685,574.25,-1.9738000000000002,0.973295
0.5495,0.48666,0.26726000000000005,0.275355,518.1167,1.19825,0.026749999999999996,0.129965,0.11733,0.0104545,2.94225,135.94,11.020199999999999,22.7735,-1.18695,0.5085500000000001,12.3985,941.45,-2.08276,0.999625
0.4593,0.38178,0.6672200000000001,0.196965,534.0501,1.32137,0.18985,0.25866500000000003,0.13517,0.0208225,2.22675,204.06,11.592600000000001,24.8705,-1.18055,0.46495,17.9755,777.6500000000001,-1.5132400000000001,0.956155
0.42710000000000004,0.7109400000000001,0.34406000000000003,0.298545,77.3725,1.13681,0.34675,0.555845,0.10555,0.0112525,1.52745,147.82,10.3902,31.4795,-1.17375,0.7334499999999999,13.7005,2574.05,-1.4849200000000002,0.992995
0.47550000000000003,0.80718,0.7999400000000001,0.179865,404.7859,1.29383,-0.01965,0.503325,0.17997000000000002,0.011015500000000001,2.0593500000000002,212.42000000000002,11.6058,28.9985,-1.35035,0.7847500000000001,18.2185,3401.15,-1.6531600000000002,0.981695
0.10110000000000001,0.87042,0.5807000000000001,0.274095,364.0539,1.38233,0.008649999999999991,0.706645,0.10141,0.0103075,2.3866500000000004,177.9,10.735800000000001,20.9945,-1.11895,0.37285,19.484499999999997,3308.45,-2.0364400000000002,0.976835
0.6913,0.8532600000000001,0.43682000000000004,0.206205,236.94610000000003,1.39367,-0.06385,0.675315,0.16163000000000002,0.014003500000000002,2.88885,220.98000000000002,8.445,30.1955,-1.12845,0.44145,11.3095,4624.25,-1.0855599999999999,0.9615349999999999
0.8587,0.7181400000000001,0.43106000000000005,0.24595499999999998,221.73149999999998,1.23047,0.33215000000000006,0.234875,0.14391,0.024815500000000004,2.24085,145.9,8.206199999999999,29.694499999999998,-1.41005,0.46565,16.2805,2366.15,-1.80796,0.9563149999999999
0.6239,0.7443000000000001,0.68378,0.205185,147.5753,1.39133,0.35755000000000003,0.459125,0.17873,0.0102445,1.58415,274.98,9.8934,33.6815,-1.16815,0.32195,11.6665,1330.25,-1.9046800000000002,0.987135
0.04290000000000001,0.84582,0.46886000000000005,0.257175,521.8305,1.10423,0.007449999999999998,0.523475,0.14165,0.021233500000000002,2.91015,184.1,9.339,32.4155,-1.19625,0.54535,21.6385,2791.85,-1.43476,0.979235
0.7769,0.7618200000000002,0.29150000000000004,0.258645,256.7131,1.1153300000000002,0.19625,0.124505,0.10105,0.0110725,1.54455,279.70000000000005,9.6822,33.4415,-1.43665,0.72785,24.0445,3310.2500000000005,-1.92484,0.9788749999999999
0.2745,0.8639400000000002,0.4350200000000001,0.296235,207.7149,1.35431,0.32384999999999997,0.6711550000000001,0.16269,0.0127555,1.57185,228.54000000000002,6.5982,20.1665,-1.40785,0.75825,16.1815,1607.45,-1.9915600000000002,0.999585
0.46090000000000003,0.59382,0.35678,0.225225,177.0461,1.12901,0.11604999999999999,0.6814250000000001,0.19163000000000002,0.0140905,2.0932500000000003,126.1,9.9894,22.4315,-1.48015,0.5588500000000001,16.6045,3242.75,-1.903,0.978015
0.2629,0.47274000000000005,0.7277000000000002,0.277515,139.5487,1.25189,-0.05535,0.240595,0.12969,0.0167605,2.26305,216.38,10.769400000000001,34.203500000000005,-1.0382500000000001,0.51525,12.8125,1870.25,-1.3234,0.962815
0.040900000000000006,0.64254,0.61694,0.258465,432.1003,1.1641700000000001,0.13875,0.424415,0.18605000000000002,0.017057500000000003,1.80795,140.57999999999998,8.2158,32.304500000000004,-1.44405,0.40535,15.2335,1858.55,-2.1888400000000003,0.963865
0.4747,0.8115000000000001,0.45890000000000003,0.269625,426.5895,1.27241,0.20965000000000003,0.14075500000000002,0.13229000000000002,0.0246115,2.08665,267.1,7.2078,33.975500000000004,-1.35285,0.31845,18.7075,1786.55,-1.13116,0.985955
0.3083,0.33894,0.26342,0.286455,97.8583,1.27163,0.18275,0.4387150000000001,0.15173,0.0130405,2.55495,276.38,11.519400000000001,24.3095,-1.4516499999999999,0.75725,13.1455,4149.950000000001,-1.6018000000000001,0.991385
0.9631000000000001,0.33282,0.50918,0.166425,554.6557,1.3736899999999999,0.31065,0.528675,0.19711,0.011192500000000001,2.5570500000000003,252.9,7.3542000000000005,30.8945,-1.36815,0.47655000000000003,15.3565,2401.25,-2.1226000000000003,0.952615
0.7263000000000001,0.72618,0.46430000000000005,0.21343499999999999,225.08589999999998,1.11095,-0.09025000000000001,0.5834050000000001,0.13729000000000002,0.0161905,2.67165,250.5,6.0822,29.0615,-1.09265,0.47004999999999997,18.0175,4893.35,-2.1710800000000003,0.9571949999999999
0.5275,0.4635,0.4247000000000001,0.21265499999999998,489.0053,1.1986700000000001,0.24545000000000003,0.605245,0.11067,0.0247435,2.31405,102.38,10.9542,32.8025,-1.08565,0.41355,23.186500000000002,1623.65,-1.4124400000000001,0.959465
0.1949,0.32417999999999997,0.3809,0.20260499999999998,173.57190000000003,1.3936099999999998,0.11775,0.732515,0.15409,0.0232645,2.2243500000000003,105.78,8.0946,24.4325,-1.34495,0.76755,12.5845,2306.75,-1.97452,0.957465
0.6055,0.8983800000000002,0.35174000000000005,0.154665,254.4369,1.31543,-0.00045000000000000595,0.668425,0.18519000000000002,0.0173365,1.99485,192.38,8.7654,30.3155,-1.25485,0.70015,10.8145,1630.8500000000001,-1.2607599999999999,0.984935
0.1067,0.6880200000000001,0.23294000000000004,0.23923499999999998,174.5303,1.34123,0.08545,0.424285,0.10205,0.0192655,1.8484500000000001,133.38,11.3382,29.3885,-1.03545,0.40365,11.1775,3897.05,-1.4923600000000001,0.968105
0.0359,0.58218,0.38546,0.213495,100.4939,1.17719,0.24334999999999998,0.7070350000000001,0.11713000000000001,0.017216500000000003,1.79535,248.01999999999998,6.6642,31.9805,-1.4556499999999999,0.6999500000000001,19.4185,2783.7500000000005,-2.11708,0.962205
0.16469999999999999,0.44994,0.2063,0.159135,112.5937,1.13867,-0.03065000000000001,0.574435,0.10797000000000001,0.0235765,1.8895499999999998,160.7,6.1806,25.3565,-1.12135,0.59695,11.4685,2101.55,-1.9975600000000002,0.967635
0.3517,0.7941,0.4440200000000001,0.298155,244.8529,1.18421,0.26665000000000005,0.707945,0.10259,0.0208435,2.69835,137.3,11.036999999999999,25.6115,-1.37725,0.6911499999999999,14.8165,4252.549999999999,-2.0760400000000003,0.990845
0.1795,0.39198,0.6771800000000001,0.208065,34.36430000000001,1.11005,0.25405,0.297665,0.12991,0.0128605,2.54595,299.94,6.8118,26.6645,-1.37815,0.72775,24.1015,3213.95,-1.73116,0.992775
0.6477,0.5115000000000001,0.63926,0.193095,456.7791,1.12415,0.23315,0.598615,0.11677000000000001,0.011723500000000001,1.64145,246.01999999999998,7.4382,29.9225,-1.25395,0.6266499999999999,17.0965,4932.950000000001,-1.4986000000000002,0.9577249999999999
0.7137,0.42234,0.76526,0.233865,581.7305,1.14467,-0.07045,0.25229500000000005,0.17579,0.020504500000000002,2.17755,245.5,6.2646,30.7295,-1.39125,0.5864499999999999,23.1715,2292.35,-1.47988,0.966785
0.5613,0.83586,0.30482000000000004,0.162825,539.2015,1.17581,0.30305000000000004,0.608885,0.18837,0.0178375,2.57145,243.54,6.3666,27.4445,-1.33715,0.50695,11.8315,2235.6499999999996,-2.02204,0.982745
0.2123,0.5085000000000001,0.4487000000000001,0.212235,381.78430000000003,1.27439,-0.0014500000000000068,0.573005,0.19345,0.0156145,1.58325,267.65999999999997,8.247,29.0195,-1.11615,0.42925,16.7935,3987.9500000000003,-1.8341200000000002,0.996905
0.04650000000000001,0.4779,0.7376600000000002,0.22153499999999998,238.0243,1.13195,-0.06555,0.12359500000000001,0.12679,0.021095500000000003,2.58135,152.45999999999998,7.1394,21.2225,-1.27925,0.36785,15.6745,2076.35,-1.68052,0.9639749999999999
0.1945,0.50694,0.51158,0.249825,207.5951,1.17443,-0.010950000000000001,0.509045,0.19257000000000002,0.0100165,1.84035,282.22,9.2154,30.5015,-1.18035,0.7676499999999999,23.6305,4510.85,-2.18668,0.9894149999999999
0.3835,0.48966,0.7877000000000001,0.188715,539.5609000000001,1.18307,0.29515,0.28427500000000006,0.13827,0.0230575,1.53015,173.01999999999998,9.4206,31.9685,-1.26495,0.66415,11.9305,3423.65,-1.35508,0.998185
0.6187,0.5519400000000001,0.6810200000000002,0.170235,536.0867,1.30673,0.34325000000000006,0.5125550000000001,0.17149,0.023282500000000005,2.25105,105.58,10.6506,29.5475,-1.20965,0.73805,17.7295,3757.5499999999997,-1.6673200000000001,0.965805
0.3049,0.6229800000000001,0.4707800000000001,0.250725,178.00449999999998,1.31375,0.19075,0.691825,0.16057000000000002,0.0155215,2.2003500000000003,217.46,8.0022,28.2035,-1.04455,0.44484999999999997,24.5305,2731.55,-1.31332,0.963245
0.16949999999999998,0.67242,0.7591400000000001,0.274215,466.60269999999997,1.30697,0.01525,0.12632500000000002,0.14567000000000002,0.0116335,2.8621499999999997,266.14,11.7438,22.4285,-1.44075,0.57785,21.686500000000002,2466.05,-1.77652,0.998035
0.7151000000000001,0.36654,0.23366000000000003,0.211725,324.6397,1.15901,-0.011850000000000013,0.41791500000000004,0.18863000000000002,0.0176785,1.51095,138.22,10.5942,32.9675,-1.19275,0.7745500000000001,16.2205,2451.65,-1.68724,0.997195
0.061900000000000004,0.7511400000000001,0.60626,0.156945,117.62530000000001,1.27865,0.23205,0.549995,0.18437,0.024119500000000002,2.80875,167.57999999999998,9.6162,32.694500000000005,-1.11875,0.7053499999999999,18.5785,1880.15,-1.7393200000000002,0.981735
0.8249000000000001,0.8872200000000001,0.35318000000000005,0.262065,527.3413,1.1814500000000001,0.07574999999999998,0.314825,0.14025,0.0233815,2.78865,125.78,11.2542,29.1575,-1.31345,0.68485,21.737499999999997,2790.05,-1.22356,0.973425
0.6221,0.41226,0.56966,0.251025,392.5663,1.27595,0.10565,0.36799499999999996,0.14705000000000001,0.022949500000000005,2.35515,243.02,6.9954,20.4515,-1.26895,0.48485,14.4175,1538.1499999999999,-1.78444,0.990355
0.7299,0.7278600000000002,0.40142,0.24223499999999998,75.8151,1.34909,0.05015,0.34940499999999997,0.17347,0.0158965,2.08455,197.54000000000002,9.1014,30.4205,-1.05465,0.66235,19.9465,4571.15,-2.0112400000000004,0.979225
0.8497,0.31242,0.59426,0.16486499999999998,76.2943,1.24613,0.13535,0.38632500000000003,0.17837000000000003,0.0166495,1.56915,165.62,6.9774,26.7215,-1.39685,0.51555,11.288499999999999,2379.65,-1.60132,0.992895
0.07150000000000001,0.5541,0.4472600000000001,0.267045,39.395900000000005,1.3582699999999999,-0.08445000000000001,0.262045,0.13787,0.0241255,2.03085,232.42000000000002,10.653,20.1965,-1.46165,0.32455,21.323500000000003,2173.55,-2.089,0.9733649999999999
0.9921,0.59022,0.5468600000000001,0.260415,366.8093,1.17461,0.34975,0.166885,0.11007,0.0110035,2.25345,255.58,7.0146,27.0545,-1.16495,0.55345,10.1935,782.1500000000001,-1.42924,0.959575
0.3371,0.5308200000000001,0.3029,0.211395,535.8471000000001,1.34693,0.07164999999999999,0.36734500000000003,0.13105,0.0159025,1.9960499999999999,174.66000000000003,9.0402,30.5585,-1.28865,0.44715,14.006499999999999,2826.95,-1.12516,0.970375
0.9429000000000001,0.46338,0.6383000000000001,0.274695,304.27369999999996,1.18895,0.31184999999999996,0.316515,0.11715,0.0129685,1.56165,121.26,10.5258,28.1765,-1.37185,0.31945,14.9095,3977.15,-1.5897999999999999,0.992475
0.6779000000000001,0.86958,0.4277000000000001,0.164745,459.65430000000003,1.3805299999999998,0.25844999999999996,0.425195,0.16033000000000003,0.023252500000000002,2.7112499999999997,117.94,6.6162,22.2125,-1.42595,0.34675,16.5505,2231.1499999999996,-1.15156,0.9523649999999999
0.07890000000000001,0.5769,0.4193,0.218265,596.3461,1.23605,0.01634999999999999,0.638915,0.11309000000000001,0.0133525,2.28015,242.74,10.1262,31.0655,-1.4374500000000001,0.39425,15.5245,2284.25,-1.66228,0.953005
0.2525,0.49146,0.44162,0.23494500000000001,140.2675,1.22063,0.29595000000000005,0.634755,0.11879,0.017753500000000002,2.15475,215.62,7.3362,29.9135,-1.03115,0.59895,14.3965,1566.05,-1.5826,0.981805
0.3063,0.80898,0.22958,0.215355,498.11010000000005,1.1492900000000001,0.17795000000000002,0.651135,0.13137000000000001,0.0105595,2.24925,166.9,11.4246,34.1255,-1.37995,0.72315,20.4955,4995.95,-1.3241200000000002,0.986455
0.8395,0.8164200000000001,0.6631400000000001,0.262185,550.5825,1.20653,-0.013950000000000004,0.331465,0.13849,0.0214855,2.30025,195.14,9.440999999999999,31.3355,-1.27075,0.34715,10.5805,3005.15,-1.8746800000000001,0.950805
0.9027000000000001,0.43254000000000004,0.54698,0.23740499999999998,329.19210000000004,1.11527,0.19135,0.32652500000000007,0.16601,0.0105985,1.82085,141.94,7.647,30.7775,-1.14395,0.79745,22.9375,771.35,-1.02676,0.9594849999999999
0.8059000000000001,0.6947400000000001,0.36122000000000004,0.24760500000000002,330.15049999999997,1.19909,0.06684999999999999,0.684025,0.13939000000000001,0.019139500000000004,2.92905,205.82,8.7318,30.591500000000003,-1.24255,0.41025,13.8565,2187.05,-1.25308,0.9598249999999999
0.7135,0.45318,0.6434600000000001,0.250065,224.4869,1.30139,0.02454999999999999,0.413365,0.15861000000000003,0.018389500000000003,2.15115,233.02,9.9774,23.3195,-1.07745,0.37925,23.552500000000002,1136.75,-1.6500400000000002,0.951815
0.8469,0.71082,0.5034200000000001,0.274845,51.49570000000001,1.27397,0.07865,0.151545,0.11681000000000001,0.0130495,1.72095,185.54000000000002,11.2878,20.8085,-1.37295,0.7119500000000001,23.3395,4502.75,-1.8223600000000002,0.9829249999999999
0.5917,0.43482,0.48518000000000006,0.18478499999999998,53.2927,1.10549,0.35505,0.19015500000000002,0.13049,0.0113665,2.29275,159.86,10.7658,23.6345,-1.30415,0.42345,16.985500000000002,710.1500000000001,-1.0769199999999999,0.986865
0.8095,0.6063000000000001,0.27422,0.250365,100.3741,1.12853,0.030149999999999982,0.470305,0.17473,0.0243475,1.8181500000000002,154.14,6.4734,26.6945,-1.46305,0.51335,22.9555,3352.55,-1.04164,0.977415
0.03150000000000001,0.64434,0.32318,0.160305,280.79290000000003,1.19183,0.04285,0.27881500000000004,0.16181,0.0181645,2.41635,222.01999999999998,6.5598,34.935500000000005,-1.42945,0.42584999999999995,15.7315,566.15,-1.04524,0.995465
0.7581,0.8890200000000001,0.6497000000000002,0.193875,428.74590000000006,1.24601,0.10555,0.6478849999999999,0.16531,0.0177115,2.52555,112.5,8.1966,26.9255,-1.33875,0.53605,16.8385,3390.35,-1.585,0.995755
0.03610000000000001,0.5279400000000001,0.7883000000000002,0.17041499999999998,444.7991,1.25621,0.16605,0.503065,0.14265,0.0119095,2.68545,187.22,11.8398,20.1185,-1.06395,0.40605,19.7875,2598.35,-1.6771600000000002,0.990495
0.4853,0.81114,0.59186,0.222075,347.7611,1.3021099999999999,0.24475,0.4358550000000001,0.18877000000000002,0.0198085,2.48055,260.1,11.627400000000002,32.5685,-1.02515,0.52155,11.1955,1496.75,-2.15524,0.971515
0.8625,0.7347000000000001,0.7014200000000002,0.172815,554.8953,1.23191,-0.07295,0.211215,0.19167,0.0188485,1.58235,149.82,10.1814,31.1555,-1.34975,0.37595,10.820500000000001,1033.25,-1.09516,0.9693849999999999
0.7697,0.49518,0.46010000000000006,0.268815,208.31390000000002,1.25489,-0.011150000000000007,0.41024499999999997,0.15327000000000002,0.0218635,2.78085,141.3,6.6102,21.1295,-1.05305,0.72285,18.5665,1078.25,-1.53892,0.9618749999999999
0.9733,0.7180200000000001,0.31418,0.233205,520.0335,1.27769,0.12304999999999999,0.4292250000000001,0.15503,0.019346500000000003,1.77345,179.18,8.373000000000001,34.332499999999996,-1.09505,0.42064999999999997,18.6055,1569.6499999999999,-1.7028400000000001,0.9608949999999999
0.7923,0.7955400000000001,0.5820200000000001,0.186585,61.55890000000001,1.32911,0.37775000000000003,0.6731050000000001,0.13927,0.0110335,1.61235,252.10000000000002,9.867,33.8225,-1.44855,0.35185,16.0825,3079.8500000000004,-1.4582800000000002,0.967965
0.1883,0.8793000000000002,0.6552200000000001,0.201765,429.94390000000004,1.3681699999999999,-0.09445,0.5553250000000001,0.11605000000000001,0.019124500000000003,1.61775,110.5,9.807,27.366500000000002,-1.07445,0.74125,22.442500000000003,4422.65,-1.6524400000000001,0.991715
0.1855,0.6391800000000001,0.38750000000000007,0.286845,282.5899,1.31603,0.26765000000000005,0.4947450000000001,0.19603,0.0213415,2.3443500000000004,271.02,11.8254,31.7465,-1.11185,0.34925,23.2855,2510.1499999999996,-2.05972,0.999175
0.5365,0.81402,0.7403000000000002,0.184935,197.8913,1.37351,0.17975,0.747335,0.10245,0.013076500000000001,2.27175,279.14,7.3446,31.3145,-1.38835,0.54025,14.9635,1566.95,-2.11972,0.962635
0.3773,0.35406,0.5549000000000001,0.291765,150.21089999999998,1.34345,0.03694999999999998,0.220965,0.12363,0.016289500000000002,2.78145,134.02,6.729,29.2865,-1.46815,0.7342500000000001,10.5625,3559.55,-1.88836,0.985405
0.5427,0.5217,0.29546,0.197685,470.9155,1.18433,0.13555,0.15479500000000002,0.19899,0.021623500000000004,2.12895,244.74,8.2674,29.9405,-1.14385,0.5257499999999999,15.4495,618.35,-1.14964,0.995495
0.7569,0.7710600000000001,0.31934,0.23329499999999997,523.2681,1.20839,0.07805000000000001,0.302995,0.17229,0.0247915,1.50645,280.62,8.0502,34.0415,-1.0688499999999999,0.62635,10.2595,2872.85,-2.05852,0.975695
0.9891000000000001,0.7811400000000002,0.77342,0.250815,123.0163,1.19693,-0.05475,0.12788500000000003,0.11565,0.0185635,1.53525,299.70000000000005,11.817,31.8485,-1.24675,0.57885,13.7335,2952.05,-2.0278,0.9602149999999999
0.5753,0.6676200000000001,0.45194000000000006,0.168825,250.3637,1.17497,-0.039650000000000005,0.25190500000000005,0.10597000000000001,0.0147055,2.9842500000000003,183.57999999999998,9.4266,23.3345,-1.22865,0.36845,13.7605,3519.9500000000003,-1.6745200000000002,0.9585349999999999
0.6149,0.7891800000000001,0.36542,0.155535,162.67010000000002,1.31237,0.28045,0.249175,0.10571000000000001,0.019703500000000002,2.75175,146.86,10.023,21.0965,-1.11075,0.52695,18.9595,1629.95,-1.40836,0.955155
0.8319000000000001,0.3399,0.5011400000000001,0.279225,555.1349,1.25969,0.15225000000000002,0.185085,0.18613000000000002,0.0184075,2.3569500000000003,225.62,7.9338,31.752499999999998,-1.13595,0.7133499999999999,15.9235,2225.75,-2.08948,0.9877049999999999
0.9269000000000001,0.6240600000000001,0.39902000000000004,0.16858499999999998,423.5945,1.1693900000000002,0.29705000000000004,0.263215,0.11667000000000001,0.021581500000000003,2.95575,294.26,6.453,30.9515,-1.45215,0.44675,24.6205,3020.4500000000003,-2.161,0.994605
0.12350000000000001,0.8949,0.43250000000000005,0.228045,21.186300000000006,1.26989,0.10915,0.5028050000000001,0.15213000000000002,0.020105500000000002,2.21565,160.98000000000002,7.311,27.1505,-1.37895,0.35814999999999997,21.0355,1299.65,-2.16004,0.974785
0.1649,0.66222,0.43658,0.24928499999999998,494.63590000000005,1.38317,0.36815,0.7118450000000001,0.18541000000000002,0.0187615,2.93535,104.5,10.8582,28.8155,-1.11145,0.69825,17.930500000000002,4531.55,-1.9843600000000001,0.972855
0.8171,0.57006,0.6272600000000002,0.165105,558.6091,1.32209,0.35155000000000003,0.262695,0.11021,0.0159895,2.6290500000000003,129.46,10.543800000000001,29.3555,-1.28665,0.6468499999999999,23.4475,958.55,-1.4518,0.969935
0.3551,0.8848200000000002,0.23462000000000002,0.226905,268.6931,1.28843,0.12885,0.43325500000000006,0.14883000000000002,0.024491500000000003,2.01315,164.86,8.4246,25.200499999999998,-1.0850499999999998,0.77405,14.2405,4057.25,-1.27252,0.988385
0.6905,0.6960600000000001,0.25994,0.157545,103.1295,1.33229,0.24725,0.7488950000000001,0.12983,0.0209365,2.16195,294.18,9.0306,20.6705,-1.01585,0.45675,22.1845,1586.75,-1.4266,0.954545
0.4335,0.49926000000000004,0.5552600000000001,0.17632499999999998,446.95550000000003,1.31927,0.16585000000000003,0.13789500000000002,0.18201,0.012812500000000001,2.9410499999999997,264.74,10.9746,25.0415,-1.42655,0.7623500000000001,24.7255,4959.05,-1.9622800000000002,0.9543149999999999
0.6255000000000001,0.7135800000000001,0.6865400000000002,0.21226499999999998,533.0917,1.24301,0.14285,0.6269549999999999,0.19425,0.0168025,1.91265,295.9,7.949400000000001,21.2645,-1.39905,0.72275,17.3935,4965.35,-2.01364,0.985645
0.061700000000000005,0.35202,0.22298,0.198855,205.3189,1.18157,0.015449999999999992,0.640995,0.18337,0.018953499999999998,1.88865,210.78000000000003,7.0169999999999995,20.8595,-1.4274499999999999,0.45365,22.0825,4897.85,-1.9783600000000001,0.997145
0.9113,0.8339400000000001,0.6110600000000002,0.176265,501.94370000000004,1.37039,0.23595000000000002,0.639045,0.10199000000000001,0.019034500000000003,1.62225,295.86,8.8914,21.7535,-1.19295,0.51665,14.5945,3187.8500000000004,-2.19868,0.976155
0.1295,0.36978,0.6279800000000001,0.18748499999999998,484.6925,1.36031,0.36995,0.128665,0.11773,0.021281500000000002,2.95785,275.38,10.6518,34.9925,-1.27695,0.66735,16.8415,511.25,-1.7323600000000001,0.980955
0.8707,0.52554,0.7560200000000001,0.234645,263.1823,1.15961,-0.07755000000000001,0.200555,0.14443,0.017132500000000002,2.32275,134.7,9.3378,26.0315,-1.2782499999999999,0.38434999999999997,19.2025,1002.6500000000001,-1.52572,0.981465
0.5621,0.7683,0.7895000000000001,0.151395,132.4805,1.3648699999999998,0.34385,0.190025,0.16749000000000003,0.0217645,1.50285,199.74,6.5898,24.9035,-1.29885,0.37315,13.4155,4941.950000000001,-2.0227600000000003,0.985895
0.8169000000000001,0.8965800000000002,0.59618,0.222495,8.607299999999999,1.23029,0.07425000000000001,0.268675,0.17787000000000003,0.0149245,2.72235,192.34,6.6306,23.1515,-1.25435,0.75605,20.5045,3680.15,-2.03764,0.9628049999999999
0.5251,0.68754,0.44234000000000007,0.264915,452.5861,1.27985,-0.08485000000000001,0.246835,0.11685000000000001,0.0199675,2.0086500000000003,172.74,7.8594,20.5445,-1.13765,0.70615,10.0645,1682.1499999999999,-1.9589200000000002,0.9881949999999999
0.4275,0.6645000000000001,0.7853000000000001,0.199155,398.9157,1.3303099999999999,0.14375,0.293635,0.18147000000000002,0.0159235,2.5147500000000003,137.01999999999998,7.4526,24.3005,-1.27305,0.36255,16.7245,1976.45,-1.6181200000000002,0.950645
0.1993,0.32022,0.7291400000000001,0.238215,15.9151,1.1827100000000002,-0.08165,0.362795,0.12809,0.0138235,2.2948500000000003,162.22,9.2706,24.8915,-1.31485,0.49465000000000003,23.9785,3624.35,-2.11612,0.997635
0.2393,0.57294,0.38222000000000006,0.159435,520.8721,1.27823,0.25365000000000004,0.285965,0.16245,0.010925500000000001,1.9114499999999999,170.14,11.553,33.0095,-1.44655,0.38305,24.701500000000003,775.85,-1.24204,0.991825
