DRAIN,INFEXP,IDEPTH_m,ALB,ALBSN,RSSA,ths,ksat,CINTRL,FRINTLAI,GLMAX,CVPD,R5,T1,T2,PSICR,FXYLEM,MXKPL,MAXROOTDEPTH,BETAROOT
0.332625,0.220375,0.18044375,0.275925,0.43295,799.7796250000001,1.1150625,0.246375,0.07931250000000001,0.13868750000000002,0.00893625,2.67775,102.36874999999999,13.99375,34.533125,-1.9677499999999999,0.37047500000000005,12.828375,-1.1016875,0.99356875
0.6508750000000001,0.589125,0.46810625000000006,0.24932500000000002,0.56525,95.624375,1.0851875,0.09262500000000007,0.1241125,0.19313750000000002,0.013843249999999998,1.51075,337.13125,14.713750000000001,30.580625,-2.04425,0.48372500000000007,8.246375,-1.6071875,0.95850625
0.5846250000000001,0.6678750000000001,0.36573125,0.286925,0.6454500000000001,1173.780125,0.8264375,-0.23787499999999995,0.0574375,0.12631250000000002,0.01321325,2.8702500000000004,370.03125,9.338750000000001,21.153125,-1.30575,0.5315750000000001,3.512125,-0.6014374999999998,0.96488125
0.5298750000000001,0.340375,0.34908125,0.153775,0.48695,1261.0968750000002,1.2920625000000001,-0.310625,0.24556249999999996,0.0219575,0.00107175,2.06225,129.14375,11.12125,30.081875000000004,-1.49925,0.6983750000000002,23.913625000000003,-1.7279375,0.97226875
0.561875,0.6396250000000001,0.47463125,0.19317499999999999,0.78525,1067.725875,0.9021875,-0.480375,0.36718749999999994,0.18377750000000004,0.00975525,1.99475,379.13125,12.13875,25.053125,-1.25725,0.6227750000000001,28.133125,-1.1890625,0.93788125
0.5128750000000001,0.749375,0.09753125,0.236525,0.76775,1119.441375,1.1195625,0.03937500000000005,0.2093375,0.08036750000000001,0.005912249999999999,2.4312500000000004,267.48125000000005,8.98875,28.930625,-2.78575,0.658325,24.769125000000003,-0.5549374999999999,0.91511875
0.061375,0.348125,0.45651875000000003,0.22412500000000002,0.54145,818.5171250000001,1.0409375,0.11037500000000011,0.4956375,0.14251250000000001,0.013871249999999998,2.68175,381.40625,12.01125,23.474375,-2.07275,0.5206250000000001,4.875125,-0.8163125,0.86453125
0.975875,0.964875,0.12790625,0.146475,0.6071500000000001,1223.247125,0.9858125,-0.026374999999999926,0.3432125,0.0534125,0.00382625,2.49625,284.01875,10.611250000000002,33.246875,-2.15775,0.6166250000000002,21.985125000000004,-1.0278125,0.90071875
0.666375,0.079625,0.08335624999999999,0.21442500000000003,0.41235,173.19762500000002,0.8233125,-0.016124999999999945,0.5936375,0.0665975,0.01089625,1.89325,356.64375,5.47375,27.861875,-1.6532499999999999,0.7723250000000002,19.686875,-1.0398125,0.93368125
0.409625,0.275875,0.35436875,0.12392500000000001,0.7514500000000001,974.0383750000001,1.1076875,-0.364375,0.20058749999999997,0.11339750000000003,0.0032767499999999997,1.72125,156.09375,13.65625,23.759375,-2.80525,0.351575,3.947125,-1.0386875,0.88219375
0.578875,0.007125,0.10180625000000001,0.27342500000000003,0.7623500000000001,183.69062499999998,1.0359375,0.16112500000000007,0.6445625,0.12509750000000003,0.01330775,1.43175,131.50625,9.13625,32.796875,-2.76525,0.354425,22.550625,-0.9648124999999999,0.87229375
0.6216250000000001,0.126375,0.26099375,0.242425,0.7620500000000001,1182.7741250000001,1.1879375,-0.08587499999999992,0.42878750000000004,0.11978750000000003,0.0024367499999999997,2.79375,391.64375,8.098749999999999,28.499375,-1.0087499999999998,0.6473750000000001,9.420875,-0.7799375,0.91969375
0.8896250000000001,0.379375,0.15209375,0.27837500000000004,0.5690500000000001,1457.840625,1.1843125,-0.646875,0.6013375,0.0483725,0.00893975,1.47325,364.08125,14.39875,28.645625000000003,-1.7912499999999998,0.6569750000000001,15.496375,-1.3619375,0.95509375
0.394875,0.6023750000000001,0.41984375,0.162025,0.7026500000000001,1310.938625,0.8205625000000001,-0.387125,0.3491625,0.0611975,0.01013675,2.60675,182.95625,13.38625,25.345625,-2.43525,0.29742500000000005,2.5768750000000002,-1.9236875,0.96248125
0.547625,0.514625,0.28990625000000003,0.140625,0.7613500000000001,514.2201249999999,1.0995625,-0.030124999999999957,0.0632125,0.09166250000000001,0.01441025,1.22825,256.63125,5.97375,28.585625,-2.1317500000000003,0.35757500000000003,6.477374999999999,-1.0146875,0.95228125
0.846125,0.079375,0.29654375,0.232275,0.58245,241.776875,1.1284375,-0.15587499999999999,0.0642625,0.1418375,0.011186749999999999,2.93725,104.55624999999999,12.24125,22.634375,-1.2687499999999998,0.6524750000000001,7.260375,-1.2059374999999999,0.90349375
0.030375,0.512375,0.26898125,0.136175,0.46175,833.5071250000001,1.1751875,0.1376250000000001,0.34636249999999996,0.0241625,0.01019275,1.6172499999999999,230.11875,11.931250000000002,24.029375,-1.8997499999999998,0.767525,8.086875,-1.5996875,0.85815625
0.446125,0.6328750000000001,0.26380625,0.281325,0.76095,1297.072875,1.0689375,-0.383875,0.3472375,0.18616250000000004,0.0037702499999999997,1.30725,141.56875,12.568750000000001,24.284375,-1.8392499999999998,0.267425,17.591625000000004,-1.9128125,0.97241875
0.17837499999999998,0.278625,0.47046875000000005,0.175475,0.41165,942.1846250000001,0.9566875,-0.636625,0.34181249999999996,0.10363250000000002,0.01324825,2.67525,61.50625,10.666250000000002,22.555625,-2.73925,0.38022500000000004,8.732125,-1.6023125,0.96375625
0.7001250000000001,0.5511250000000001,0.46968125,0.26902499999999996,0.7050500000000001,447.889375,1.1740625,0.1851250000000001,0.5304625000000001,0.12460250000000002,0.00195725,1.24525,96.33125,11.946250000000001,27.134375,-2.62975,0.7246250000000001,2.091125,-0.6213124999999999,0.8852687499999999
0.433375,0.293375,0.43761875000000006,0.153625,0.7137500000000001,430.276125,1.1613125000000002,0.016125000000000056,0.7021375000000001,0.1508375,0.00111025,2.84175,221.80625,8.01625,27.115625,-1.4762499999999998,0.7781750000000001,25.015625000000004,-0.9149374999999997,0.92550625
0.402375,0.511125,0.25030625,0.178475,0.43695,61.522125,0.9654375000000001,-0.10762499999999997,0.36421249999999994,0.11443250000000002,0.00831675,1.9762499999999998,372.13125,13.77125,25.019375,-2.42675,0.48102500000000004,3.816625,-0.9355624999999999,0.91444375
0.043875000000000004,0.349625,0.30261875000000005,0.267125,0.40085000000000004,125.97912500000001,1.0213125,-0.16337499999999994,0.35248749999999995,0.049182500000000004,0.01168375,1.98225,377.99375000000003,12.59125,32.429375,-1.42875,0.7678250000000002,19.237375000000004,-1.5741875,0.88391875
0.7548750000000001,0.026625,0.37776875000000004,0.188525,0.48405000000000004,446.015625,0.8619375,-0.675125,0.5792875000000001,0.0445025,0.01102925,2.86025,77.25625,9.23875,22.889375,-2.68925,0.6592250000000002,2.729125,-1.6540625,0.93004375
0.277625,0.844125,0.15175624999999998,0.286775,0.6849500000000001,594.791375,1.0933125000000001,-0.303375,0.4189875,0.1036775,0.0069377499999999995,2.3942500000000004,379.30625000000003,9.026250000000001,21.831875,-2.36675,0.20547500000000002,18.403625,-1.5948125,0.94489375
0.233625,0.5916250000000001,0.32016875000000006,0.29142500000000005,0.6576500000000001,972.914125,0.8968125,-0.330625,0.10241249999999999,0.18220250000000002,0.00423575,2.75875,198.44375,6.30125,23.380625,-1.0447499999999998,0.6974750000000002,15.293375000000001,-1.5269374999999998,0.89569375
0.543375,0.9111250000000001,0.36415625000000007,0.20637500000000003,0.69735,1293.700125,1.1094375,-0.366875,0.6011625,0.05737250000000001,0.009884750000000001,2.7437500000000004,140.43124999999998,8.75375,27.561875,-2.15975,0.5404250000000002,12.545625,-1.6289375000000001,0.87304375
0.612375,0.8316250000000001,0.10056875000000001,0.24952500000000002,0.49615000000000004,495.857375,1.2494375,-0.21637499999999998,0.32623749999999996,0.1701425,0.00217075,2.6282500000000004,213.84375,9.36625,32.489375,-1.6152499999999999,0.37512500000000004,19.048875,-1.7650625,0.98288125
0.5926250000000001,0.336875,0.25458125,0.102275,0.68825,1357.782375,1.2520625,0.1216250000000001,0.19008749999999996,0.17941250000000003,0.00110325,1.64225,124.68124999999999,8.278749999999999,20.470625,-1.13225,0.7448750000000002,19.121375,-1.8599375,0.8667437499999999
0.5098750000000001,0.626375,0.17583125,0.243875,0.6567500000000001,402.919375,1.2788125000000001,-0.038124999999999964,0.6550625,0.14476250000000002,0.0049777499999999995,1.44275,109.36875,12.09375,33.963125,-1.1442499999999998,0.288575,13.488125,-1.3968125,0.85069375
0.937875,0.5168750000000001,0.33918125,0.210575,0.6001500000000001,1142.301125,0.8918125,0.2163750000000001,0.4478625,0.1989875,0.007756749999999999,2.5497500000000004,214.19375,12.42125,33.936875,-1.1722499999999998,0.26127500000000003,24.645875000000004,-1.5895625,0.91613125
0.429875,0.5401250000000001,0.41961875000000004,0.177525,0.43555,640.5108749999999,0.8194375,-0.439125,0.37908749999999997,0.046032500000000004,0.007784749999999999,2.2567500000000003,146.64375,5.73875,27.801875000000003,-1.63025,0.4451750000000001,20.897625,-1.1103125,0.93458125
0.923625,0.902375,0.17639375000000002,0.195525,0.6676500000000001,1059.481375,0.9375625000000001,-0.468125,0.6870875000000001,0.1477775,0.00968875,1.16025,204.04375,10.18375,32.230625,-2.49575,0.294725,11.893125,-0.6168125,0.99956875
0.083625,0.301375,0.37293125000000005,0.172075,0.76705,1209.3813750000002,0.8116875,-0.701375,0.5768375000000001,0.0236225,0.0026852499999999997,2.87625,123.28124999999999,8.06625,32.373125,-2.64925,0.7415750000000001,12.001875,-1.2820624999999999,0.98393125
0.08662500000000001,0.5936250000000001,0.48036875,0.293975,0.41385000000000005,310.730875,0.8761875,0.22662500000000008,0.1113375,0.09346250000000002,0.00967825,1.8352499999999998,155.83125,7.32625,28.578125,-2.53625,0.48777500000000007,20.353875000000002,-0.5234374999999998,0.88410625
0.108375,0.833875,0.11069375000000001,0.240675,0.42535,633.0158749999999,0.9225625000000001,0.058375000000000066,0.1319875,0.10381250000000002,0.011935749999999998,2.94925,123.80624999999999,10.061250000000001,29.733125,-2.55925,0.230975,21.376125000000002,-1.6101875,0.98809375
0.24912499999999999,0.095125,0.25930625,0.127825,0.5638500000000001,115.860875,0.8404375000000001,0.20712500000000011,0.5425375,0.0636275,0.007588749999999999,2.65175,307.99375000000003,14.46625,29.264375,-2.05025,0.7141250000000001,16.873875,-1.3379375,0.96555625
0.947625,0.045375,0.14556875,0.11837500000000001,0.53145,1311.313375,1.1539375,0.18737500000000007,0.2907125,0.14422250000000003,0.0014532500000000001,2.8527500000000003,173.85625,13.76375,23.553125,-1.63675,0.39207500000000006,9.029375,-0.9869374999999998,0.90431875
0.475875,0.420875,0.23714375,0.116925,0.54395,1213.503625,1.2555625000000001,-0.39587500000000003,0.0964625,0.1849925,0.01244675,1.02175,300.55625,12.228750000000002,32.046875,-2.6622500000000002,0.727025,1.155875,-0.7803125,0.89603125
0.5188750000000001,0.583125,0.44256875,0.292825,0.7553500000000001,1399.379625,1.2635625000000001,-0.12887499999999996,0.12393749999999999,0.0309575,0.0051737499999999995,1.14625,341.50625,13.98375,30.483125,-1.5692499999999998,0.263375,18.657375000000002,-1.6930625,0.99791875
0.8978750000000001,0.9353750000000001,0.49870625,0.161625,0.46795000000000003,291.993375,0.8593125,-0.007874999999999965,0.1963875,0.1483625,0.00238425,1.57925,86.18125,11.57375,26.091875,-1.4342499999999998,0.24372500000000002,11.849625,-1.9739375,0.97984375
0.626375,0.047375,0.48531875,0.278125,0.5263500000000001,1336.4216250000002,0.8984375,-0.726375,0.15438749999999998,0.07262750000000001,0.01360875,1.92375,135.00625,13.926250000000001,26.890625,-2.0797499999999998,0.344225,23.145125000000004,-1.5936875000000001,0.9843062499999999
0.7216250000000001,0.961875,0.29159375000000004,0.124875,0.76375,1410.2473750000001,1.1255625,0.16137500000000005,0.6884875,0.0214175,0.011844749999999998,1.11375,116.19375,8.34625,33.404375,-1.11075,0.7343750000000002,22.869625000000003,-1.3758124999999999,0.91429375
0.174375,0.5171250000000001,0.10574375,0.128425,0.47085,1378.768375,0.9711875000000001,-0.289875,0.4368375,0.09139250000000002,0.005425749999999999,2.91325,128.44375,8.23125,24.385625,-1.0312499999999998,0.41502500000000003,21.470375,-1.4256875,0.97841875
0.25737499999999996,0.161125,0.10968125000000001,0.129975,0.46345000000000003,1499.437875,0.9954375,-0.411875,0.44296250000000004,0.14975750000000002,0.007805749999999999,2.65525,77.16875,5.80625,31.814375,-1.2077499999999999,0.6929750000000001,3.120625,-1.8918125,0.95359375
0.908375,0.878125,0.23781875000000002,0.121925,0.6260500000000001,249.271875,1.2339375000000001,-0.385125,0.7367875,0.13972250000000003,0.014539749999999997,1.17225,88.28125,5.08375,23.391875,-2.39525,0.7319750000000003,23.217625,-1.5119375000000002,0.90420625
0.074875,0.9793750000000001,0.20080625000000002,0.122975,0.70845,1129.1848750000001,1.2964375000000001,-0.731375,0.40586249999999996,0.05165750000000001,0.01133375,2.72225,317.88125,14.08625,24.299375,-2.13775,0.6179750000000002,18.258625000000002,-0.5586875,0.99855625
0.7741250000000001,0.081625,0.22409374999999998,0.268175,0.7743500000000001,881.8498750000001,1.0884375,-0.11362499999999998,0.0738875,0.11636750000000003,0.00825025,2.59225,96.85624999999999,14.93125,20.260625,-2.28275,0.250325,6.180124999999999,-0.7518124999999998,0.92681875
0.457625,0.390125,0.26200625,0.24352500000000002,0.6452500000000001,615.027875,0.8448125000000001,-0.22662499999999997,0.3895875,0.18976250000000003,0.00533125,1.60725,332.66875,5.52375,21.475625,-1.64475,0.6725750000000001,24.631375000000002,-1.4275625,0.9502937499999999
0.157625,0.485375,0.36708125,0.11017500000000001,0.49115000000000003,1462.712375,1.0188125000000001,-0.673875,0.0709125,0.18454250000000003,0.01364375,1.6327500000000001,355.06875,12.258750000000001,21.205625,-1.4987499999999998,0.5713250000000001,16.453375,-1.9083125,0.93840625
0.341625,0.48412499999999997,0.05095625,0.235725,0.6431500000000001,432.524625,1.1904375,-0.475125,0.1827375,0.18922250000000002,0.011218249999999999,2.00575,207.36875,7.6187499999999995,33.895625,-2.09425,0.6025250000000002,4.135625,-1.5314375,0.86929375
0.056125,0.18187499999999998,0.24479375000000003,0.167175,0.61255,1303.0688750000002,1.1411875,-0.22762499999999997,0.6517375000000001,0.09665750000000001,0.00736475,2.04725,103.33125,10.506250000000001,28.679375,-2.91725,0.287075,9.283125,-0.6025624999999999,0.95588125
0.7206250000000001,0.7036250000000001,0.08785625,0.218925,0.66695,721.456875,0.8484375000000001,0.12737500000000002,0.4452375,0.0642125,0.00502675,1.82525,349.20625,12.19125,27.306874999999998,-1.43525,0.5879750000000001,19.766625,-1.8475625,0.9571937500000001
0.283375,0.253625,0.07064375,0.160275,0.71935,772.7976250000002,1.2239375000000001,0.15512500000000007,0.1092375,0.18593750000000003,0.01375925,1.03275,97.29374999999999,9.776250000000001,27.809375,-2.87525,0.5392250000000001,25.653625,-1.1939374999999999,0.85418125
0.567875,0.5703750000000001,0.30025625000000006,0.137825,0.6423500000000001,1238.986625,1.2975625000000002,-0.314125,0.1069625,0.16901750000000001,0.00300025,2.87175,87.23124999999999,14.03875,30.441875000000003,-2.82775,0.6046250000000001,19.918875,-1.7766875,0.88058125
0.8476250000000001,0.379875,0.39138125000000007,0.180375,0.42145000000000005,964.6696250000001,1.2851875000000001,-0.2393749999999999,0.39886249999999995,0.1929575,0.00168775,1.03225,241.05625,9.83375,25.893124999999998,-2.48475,0.26937500000000003,29.227875000000004,-0.9576875,0.95104375
0.778375,0.731125,0.061081250000000004,0.10032500000000001,0.6049500000000001,1295.199125,0.9348125,-0.434625,0.3467125,0.12158750000000003,0.00927925,2.12325,319.71875,11.91375,20.808125,-1.95075,0.29757500000000003,27.857625000000002,-0.8361874999999999,0.90960625
0.092875,0.382375,0.08808125,0.152225,0.69465,1040.7438750000001,1.0136875,0.13337500000000002,0.5154125,0.08054750000000001,0.00725275,2.6362500000000004,117.94375,10.068750000000001,25.821875,-1.5832499999999998,0.4079750000000001,23.101625000000002,-1.1350624999999999,0.94166875
0.491625,0.35412499999999997,0.27820625000000004,0.182175,0.6592500000000001,82.133375,1.2776875,-0.1163749999999999,0.32728749999999995,0.17864750000000001,0.01399375,1.36825,376.85625,13.95375,22.900624999999998,-1.0567499999999999,0.43542500000000006,18.048375,-1.8584375,0.94864375
0.368875,0.9996250000000001,0.26178125,0.16042499999999998,0.48325,914.078375,1.1239375,0.04887500000000011,0.37418749999999995,0.0532325,0.012271750000000001,2.62625,307.55625000000003,7.39375,30.543125,-1.37625,0.5753750000000002,15.648625000000001,-1.3660625,0.8503562499999999
0.6981250000000001,0.7656250000000001,0.056018750000000006,0.238125,0.48345000000000005,1194.3913750000002,0.8676875000000001,0.20437500000000008,0.4538125,0.1475525,0.007298249999999999,1.96775,62.81875,13.92875,27.396875,-2.51775,0.36297500000000005,26.900625,-1.6083125,0.8916062499999999
0.487125,0.285125,0.44965625000000004,0.193025,0.46355,571.556875,1.2478125000000002,-0.510875,0.3764625,0.14962250000000002,0.0035357499999999994,1.53175,286.64375000000007,9.838750000000001,25.083125,-2.64075,0.22062500000000002,6.948625,-1.9990625,0.86179375
0.647625,0.08687500000000001,0.23174375000000003,0.152625,0.67445,1215.7521250000002,0.9899375,0.22362500000000007,0.7047625000000001,0.1781975,0.007410249999999999,2.3142500000000004,265.03125,9.973749999999999,34.244375000000005,-2.68275,0.221675,9.123625,-1.2291874999999999,0.8901812499999999
0.160625,0.253375,0.47001875000000004,0.170025,0.7673500000000001,1358.5318750000001,0.9595625000000001,0.10462500000000008,0.1139625,0.07694750000000002,0.00974825,1.7222499999999998,240.09375000000003,9.45375,21.438125,-1.3977499999999998,0.35802500000000004,10.827375,-1.5419375,0.87780625
0.5701250000000001,0.6953750000000001,0.43750625,0.26997499999999997,0.45165,1012.637625,1.2734375,0.017875000000000085,0.3684125,0.11218250000000002,0.00266775,1.85575,132.29375,8.44125,28.356875000000002,-1.39075,0.6455750000000001,14.445125,-1.9274375,0.91088125
0.690625,0.6298750000000001,0.41736875,0.29152500000000003,0.7483500000000001,698.222375,1.0634375,-0.615875,0.4468125,0.1889975,0.00300375,1.4132500000000001,172.28125,9.57875,23.515625,-1.68675,0.7429250000000001,20.527875,-1.6724375,0.8665937499999999
0.187875,0.378125,0.37484375000000003,0.205575,0.68005,539.703125,1.2369375,-0.697875,0.44821249999999996,0.0439175,0.0036617499999999996,2.7262500000000003,249.28125000000003,5.76625,26.009375,-2.91175,0.7600250000000002,1.228375,-1.4463125,0.95933125
0.340625,0.8383750000000001,0.13386874999999998,0.176625,0.45245,971.789875,0.8259375,0.10362500000000008,0.4601125,0.13927250000000002,0.009909249999999998,1.9212500000000001,172.63125,5.78875,21.284375,-1.1277499999999998,0.705125,17.432125000000003,-1.3844375,0.92824375
0.826875,0.333375,0.24456875,0.150275,0.6533500000000001,579.801375,1.1680625,0.07162500000000005,0.6179625000000001,0.026412500000000002,0.005625249999999999,1.78275,85.39375000000001,14.748750000000001,21.220625,-2.1862500000000002,0.310925,29.858625,-1.0368125,0.92655625
0.6138750000000001,0.520625,0.07278125,0.280525,0.65455,75.38787500000001,0.8679375,-0.476875,0.2406625,0.1612325,0.011900749999999998,1.90625,66.58125,10.14375,20.013125,-2.05625,0.666425,2.787125,-0.7465625,0.87341875
0.846875,0.643375,0.38440625,0.28107499999999996,0.64605,158.207625,1.2965625,-0.386625,0.1969125,0.0668675,0.00902025,2.07575,319.19375,6.21125,23.433125,-2.6477500000000003,0.5182250000000002,25.088125,-0.8650624999999998,0.90514375
0.363875,0.439625,0.48588125000000004,0.139725,0.5779500000000001,1226.619875,0.9068125,-0.296625,0.4009625,0.13846250000000002,0.004120249999999999,1.02775,230.29375000000002,14.70625,25.750625,-1.7702499999999999,0.31827500000000003,8.913374999999998,-0.7611874999999999,0.87859375
0.26537499999999997,0.9513750000000001,0.47193125,0.164925,0.7444500000000001,1103.3271250000003,1.1719375,0.08262500000000006,0.6482375,0.1869725,0.013790749999999997,2.22975,65.18125,12.541250000000002,25.296875,-2.06825,0.34977500000000006,8.956875,-1.5258125,0.86415625
0.442125,0.255375,0.09865625,0.249175,0.48625,1223.996625,1.0476875,0.1448750000000001,0.6410625000000001,0.16271750000000001,0.004529749999999999,1.7382499999999999,324.44375,11.72375,25.825625,-2.54875,0.5636750000000001,24.870625000000004,-1.8344375,0.98618125
0.318125,0.130375,0.10203125,0.25922500000000004,0.57255,869.4831250000001,0.8394375000000001,0.13537500000000002,0.4921375,0.0461225,0.01335675,2.27825,251.81875000000002,12.97375,34.326875,-1.81575,0.412175,11.465375,-1.6934375,0.88695625
0.411875,0.059375000000000004,0.21498125,0.247275,0.7756500000000001,174.321875,0.8919375,0.21387500000000004,0.7353875,0.05035250000000001,0.01369625,2.07775,246.74375000000003,7.22625,29.740625,-1.2022499999999998,0.37002500000000005,28.053375,-0.6989375,0.90735625
0.305625,0.254625,0.30441875,0.167725,0.48535,1089.8361250000003,0.8956875000000001,0.24137500000000012,0.0590125,0.11641250000000002,0.0020307499999999996,1.72375,156.53125,13.16875,22.653125,-2.64375,0.49257500000000004,6.093125,-1.9705625,0.91849375
0.8466250000000001,0.7343750000000001,0.16154374999999999,0.28717499999999996,0.50285,93.750625,1.1929375000000002,0.18337500000000007,0.1337375,0.16217750000000003,0.00344825,1.00075,110.94375,13.338750000000001,28.686875,-1.18525,0.369425,12.908125,-1.7853125,0.96510625
0.7978750000000001,0.647375,0.16368125,0.271575,0.49865000000000004,747.6893749999999,0.8009375000000001,0.007875000000000076,0.5726375000000001,0.12433250000000003,0.014616750000000001,1.73925,307.46875000000006,7.77875,31.634375,-2.58875,0.43242500000000006,16.902875,-1.5254375,0.86374375
0.7951250000000001,0.11837500000000001,0.22983125,0.175425,0.48725,432.899375,1.2445625,-0.5583750000000001,0.6471875,0.18053750000000002,0.0017717499999999999,2.14725,193.01875,6.5337499999999995,26.271875,-1.5107499999999998,0.21327500000000002,18.708125000000003,-1.2970625,0.98550625
0.833125,0.843875,0.29485625000000004,0.269775,0.54015,1162.912375,1.0550625,-0.678125,0.5512875,0.11812250000000003,0.00589125,2.09025,132.20625,8.87875,33.385625000000005,-1.6757499999999999,0.208325,28.009875,-1.0458124999999998,0.87413125
0.5753750000000001,0.134125,0.43818125,0.252975,0.52215,589.919625,1.1651875,0.08712500000000001,0.0877125,0.07469750000000001,0.012317249999999998,1.63875,164.75625,12.133750000000001,21.355625,-2.47525,0.7154750000000001,17.932375,-1.6900625,0.98235625
0.333625,0.226375,0.44943125000000006,0.19117499999999998,0.52525,870.9821250000001,1.1450625,-0.13212499999999994,0.18711250000000001,0.13450250000000002,0.0035287499999999993,2.08475,112.95624999999998,6.48875,27.513125000000002,-1.99925,0.206075,15.409375,-1.0413124999999999,0.87863125
0.193875,0.552875,0.23838125,0.230825,0.44425000000000003,1207.132875,0.9428125,0.21362500000000006,0.20076249999999995,0.0346025,0.00344475,1.22375,359.96875000000006,12.80375,32.395625,-2.10325,0.5939750000000001,2.395625,-1.4935625,0.89070625
0.493125,0.171625,0.17009375,0.29652500000000004,0.55735,570.807375,1.2606875,-0.1263749999999999,0.4644875,0.17410250000000002,0.00420775,2.73225,91.43125,11.51375,26.729375,-1.6517499999999998,0.6007250000000002,20.143625000000004,-1.5134375,0.85324375
0.863125,0.29262499999999997,0.33029375000000005,0.222675,0.51715,1313.561875,0.8305625000000001,-0.272125,0.4221375,0.020157500000000002,0.010276749999999998,2.93375,313.59375,13.75125,24.670625,-1.1177499999999998,0.6500750000000002,24.827125000000002,-0.7019375000000001,0.92025625
0.143625,0.494875,0.12903125,0.108625,0.7180500000000001,1089.0866250000001,1.0486875,0.083125,0.5598625,0.0247475,0.0059612499999999995,2.36475,368.28125,7.40375,25.840625,-1.12275,0.41547500000000004,21.165875000000003,-0.5935625,0.91680625
0.702625,0.6568750000000001,0.47935625000000004,0.272575,0.48675,684.356625,0.8241875000000001,-0.14112499999999994,0.1426625,0.1495325,0.013902749999999998,1.95825,93.70625,7.54625,20.189375,-2.2022500000000003,0.7631750000000002,21.680625,-1.3634374999999999,0.91035625
0.5161250000000001,0.582875,0.47418125,0.137875,0.60945,716.585125,1.2501875,-0.16737499999999994,0.2270125,0.0478775,0.00973775,1.56875,113.65625,13.87875,22.143125,-1.14275,0.6772250000000002,15.518125000000003,-0.9280624999999998,0.88628125
0.379625,0.546875,0.08043125000000001,0.214775,0.58375,339.961375,0.8866875000000001,-0.256375,0.14056249999999998,0.16726250000000004,0.0035392499999999994,2.23925,345.79375,8.223749999999999,29.658125000000002,-1.95475,0.354125,2.402875,-1.6990625000000001,0.88980625
0.10262500000000001,0.055125,0.34266875,0.19822499999999998,0.6264500000000001,1.562125,1.0391875000000002,-0.573125,0.5994125000000001,0.11083250000000003,0.0020447499999999997,2.8397500000000004,133.34375,10.318750000000001,32.871875,-1.54775,0.6886250000000002,3.831125,-1.3409375,0.92186875
