DRAIN,BYPAR,ALB,RSSA,ths,ksat,CINTRL,FRINTLAI,GLMAX,CVPD,R5,T1,T2,PSICR,FXYLEM,MXKPL,VXYLEM_mm,DISPERSIVITY_mm,MAXROOTDEPTH,BETAROOT
0.63175,0.73025,0.24895,1263.5327499999999,1.695875,-0.21175,0.19822499999999998,0.151265,0.02124925,1.0225,375.2375,7.2325,21.45875,-3.52675,0.67595,28.80375,88.19425,44.38675,-1.322375,0.94785
0.18225,0.91725,0.22225,1494.3787499999999,1.560125,-0.33125,0.366575,0.072425,0.01009875,2.5415,216.8625,6.0075,23.44625,-2.0927499999999997,0.33395,18.639249999999997,73.69075,49.83175,-4.296875,0.8109500000000001
0.11475,0.16825,0.11165,1221.56075,0.678125,-0.32525,0.635725,0.022295000000000002,0.018581249999999997,1.5565,239.7875,5.1175,25.98875,-1.8992499999999999,0.6552500000000001,6.45925,3.1532500000000003,86.70925,-3.381125,0.96625
0.14225000000000002,0.24975,0.23495,513.28325,0.600125,-0.37575000000000003,0.32107499999999994,0.107615,0.006227249999999999,1.6515,76.3375,6.6425,30.18875,-3.41725,0.32375000000000004,6.12575,78.83875,14.389750000000001,-4.479125,0.90745
0.30474999999999997,0.66425,0.27485,1326.49075,1.798625,-0.46875,0.064875,0.074405,0.00727125,2.9524999999999997,227.8875,8.407499999999999,31.216250000000002,-2.28925,0.7017500000000001,18.69725,74.53225,55.22725,-1.3403749999999999,0.88465
0.73675,0.69175,0.13885,977.9732499999999,1.852625,-0.32475,0.685425,0.093395,0.012969749999999999,1.7365,70.3875,9.2425,22.33625,-2.27425,0.38405,7.09725,23.05225,60.72174999999999,-3.419375,0.91815
0.57625,0.79225,0.10815000000000001,762.11725,1.395125,0.14425,0.10652500000000001,0.090605,0.01073675,1.1465,132.16250000000002,5.8075,29.978749999999998,-2.56675,0.77705,7.27125,10.726750000000001,5.43025,-1.4798749999999998,0.8119500000000001
0.38425,0.97025,0.10115,1039.43225,1.876625,0.14074999999999993,0.733725,0.119135,0.00561825,2.9865,238.21249999999998,11.657499999999999,26.16875,-1.70125,0.5619500000000001,14.69525,32.06125,63.790749999999996,-0.5393749999999997,0.8016500000000001
0.63275,0.43374999999999997,0.15425,1007.9532499999999,0.891125,0.11075000000000002,0.218175,0.166025,0.00919975,1.4945,226.3125,11.932500000000001,21.48125,-1.25725,0.35135000000000005,11.72275,70.27525,93.39175,-0.7148750000000001,0.97435
0.43724999999999997,0.27125,0.24544999999999997,1129.3722500000001,0.601625,-0.15125,0.586725,0.11508500000000002,0.011606749999999999,1.6255,144.2375,14.567499999999999,21.67625,-1.70575,0.52805,12.85375,32.16025,53.49475,-3.340625,0.89775
0.84825,0.83775,0.18705,432.33725,0.849875,-0.21975,0.740375,0.036785,0.02993475,2.3285,96.11250000000001,12.942499999999999,22.80875,-3.22375,0.7542500000000001,27.00575,24.33925,88.63974999999999,-1.893875,0.9681500000000001
0.84975,0.10375000000000001,0.13905,1356.47075,0.723125,0.22724999999999995,0.6826249999999999,0.17997500000000002,0.021263749999999998,2.9945,68.4625,11.122499999999999,32.07125,-2.70475,0.26255,25.94725,59.434749999999994,48.19825,-3.993125,0.89605
0.97075,0.44975,0.24644999999999997,496.79425,0.8266249999999999,0.33075,0.554175,0.187175,0.017058749999999998,1.6295,125.6875,8.4125,24.526249999999997,-1.0667499999999999,0.5508500000000001,9.95375,7.9052500000000006,26.418249999999997,-4.762625,0.87915
0.92675,0.81875,0.23365,750.1252499999999,1.371875,0.26725,0.20732499999999998,0.035165,0.0032837499999999998,1.6885,122.8875,14.4825,31.283749999999998,-1.4642500000000003,0.24155000000000001,24.047749999999997,84.77874999999999,34.63525,-2.355125,0.92805
0.92425,0.9017499999999999,0.14235,304.17275,0.9758749999999999,-0.48925,0.167775,0.090065,0.02307625,2.7055,111.3375,7.5875,30.466250000000002,-3.7127499999999998,0.41195000000000004,4.719250000000001,1.17325,45.624249999999996,-0.7508749999999997,0.84475
0.19725,0.14675,0.19674999999999998,1414.93175,1.829375,-0.30825,0.538775,0.039755,0.02934025,1.3595,144.58749999999998,11.587499999999999,21.22625,-1.9907500000000002,0.6885500000000001,1.39875,98.63875,20.87425,-3.9391249999999998,0.90505
0.66075,0.17325000000000002,0.12535000000000002,1030.43825,0.9488749999999999,-0.22075,0.283275,0.020405,0.00905475,1.4485000000000001,154.03749999999997,13.717500000000001,30.75125,-2.68975,0.46535000000000004,13.172749999999999,70.07724999999999,66.85975,-3.5791250000000003,0.85865
0.33175,0.45875,0.20445,676.67425,1.242125,0.10224999999999995,0.30077499999999996,0.06432500000000001,0.02378675,1.0425,162.7875,9.692499999999999,28.16375,-2.20975,0.6051500000000001,28.89075,36.71424999999999,60.52374999999999,-3.567875,0.98005
0.53525,0.71575,0.26085,688.66625,1.022375,-0.03875000000000001,0.204525,0.023555,0.0048642500000000005,1.2455,372.2625,14.3875,21.56375,-1.47025,0.5820500000000001,21.93075,28.94275,63.592749999999995,-1.9028749999999999,0.94885
0.86675,0.25625,0.23465,570.2452499999999,0.525875,-0.27925,0.48417499999999997,0.133625,0.02541075,1.7445,256.7625,14.4625,27.39875,-3.81475,0.6126500000000001,18.523249999999997,26.071749999999998,22.65625,-4.998875,0.9620500000000001
0.76425,0.15975,0.21525,1490.6312500000001,1.558625,-0.35975,0.513575,0.183935,0.02864425,1.2075,365.7875,13.7025,32.01125,-2.25775,0.6090500000000001,20.78525,23.59675,18.99325,-1.648625,0.95155
0.57975,0.73475,0.25105,536.51775,1.782125,-0.15375,0.607375,0.182405,0.02391725,1.7645,341.1125,5.7925,22.31375,-1.0277500000000002,0.6987500000000001,27.25225,91.75824999999999,72.30475,-3.005375,0.99275
0.60225,0.24675,0.21465,1031.93725,1.7498749999999998,-0.06475000000000003,0.18632500000000002,0.11688500000000002,0.025193249999999997,1.9495,241.1875,10.0825,30.38375,-3.50425,0.26555,6.27075,95.22325,50.77225,-2.6521250000000003,0.9935499999999999
0.84675,0.7112499999999999,0.23825,294.42925,0.744125,0.47224999999999995,0.745625,0.157745,0.025454249999999998,2.7875,261.3125,14.8975,26.34875,-1.05775,0.5205500000000001,19.37875,6.5687500000000005,4.14325,-4.400375,0.80015
0.54725,0.88625,0.17085,774.1092499999999,0.862625,-0.18375000000000002,0.46422499999999994,0.12300500000000002,0.0077062499999999996,2.0164999999999997,360.71250000000003,7.512499999999999,25.05875,-1.3592500000000003,0.5163500000000001,18.10275,97.59925,80.86825,-3.239375,0.85745
0.14325000000000002,0.09325,0.25244999999999995,1118.87925,1.933625,0.31174999999999997,0.500975,0.10518500000000001,0.0016017499999999999,2.6465,395.71250000000003,11.032499999999999,29.81375,-3.16975,0.6585500000000001,14.52125,49.930749999999996,38.79325,-1.7701250000000002,0.81425
0.85325,0.49974999999999997,0.11235,140.78175,0.729125,-0.11425000000000002,0.34312499999999996,0.10356500000000002,0.015478249999999999,2.7735000000000003,182.5625,12.122499999999999,23.63375,-2.37175,0.5865500000000001,27.60025,15.03325,62.751250000000006,-4.292375,0.9701500000000001
0.69625,0.61675,0.26554999999999995,1383.45275,1.694375,-0.43374999999999997,0.597575,0.035345,0.01137475,2.5035,224.3875,9.6675,25.283749999999998,-3.06775,0.29615,11.592249999999998,25.032249999999998,71.31474999999999,-3.689375,0.81445
0.35224999999999995,0.53675,0.25395,167.76375000000002,0.780125,0.06725000000000003,0.190525,0.19689500000000001,0.028368749999999998,2.7365,367.0125,12.2925,30.098750000000003,-2.86225,0.78485,13.56425,30.774249999999995,87.15474999999999,-1.4438749999999998,0.97995
0.68275,0.39475,0.20945,954.73875,0.570125,0.27525,0.683325,0.157475,0.01533325,2.7575000000000003,333.7625,7.4025,29.13875,-3.13375,0.35375,23.46775,17.16175,13.00375,-4.465625,0.91455
0.18675,0.60125,0.27535,1375.95775,1.5751249999999999,0.36275,0.23672499999999996,0.05325500000000001,0.00779325,1.4335,366.4875,5.4525,31.45625,-1.2842500000000001,0.55925,2.6892500000000004,43.891749999999995,87.50125,-0.7328749999999999,0.81615
0.24175,0.14625,0.29784999999999995,1400.6912499999999,1.020875,0.22524999999999995,0.19787499999999997,0.029945,0.012317249999999998,2.0235000000000003,194.1125,14.5325,21.75125,-2.74825,0.74705,16.478749999999998,30.724749999999997,34.14025,-3.473375,0.93845
0.65625,0.35075,0.24134999999999998,956.23775,1.655375,0.10124999999999995,0.642725,0.154055,0.011403749999999997,2.1355,262.3625,13.4225,25.71125,-2.77825,0.6936500000000001,27.28125,99.82675,34.93225,-3.6286250000000004,0.88995
0.85025,0.18575,0.13575,1415.6812499999999,1.383875,-0.19725000000000004,0.741775,0.17916500000000002,0.0053862499999999995,2.8695,99.78750000000001,6.0024999999999995,31.16375,-1.27975,0.6192500000000001,16.26125,59.92974999999999,15.231250000000001,-4.308125,0.97165
0.00625,0.22775,0.20915,1016.19775,0.919625,0.12724999999999997,0.612275,0.18582500000000002,0.01911775,2.1645,107.8375,10.5575,24.331249999999997,-2.46325,0.36395,5.74875,95.52025,37.60525,-0.5348750000000004,0.86965
0.56375,0.96875,0.21744999999999998,758.36975,1.032875,0.27374999999999994,0.45827499999999993,0.10500500000000001,0.00257325,1.7414999999999998,82.8125,12.8875,32.551249999999996,-2.09425,0.63965,29.81875,40.179249999999996,67.75075,-3.430625,0.92085
0.62325,0.43624999999999997,0.16815,1410.4347500000001,1.6208749999999998,-0.13125000000000003,0.41137499999999994,0.09789500000000001,0.005342749999999999,2.0665,339.7125,12.8525,24.97625,-3.70825,0.26615,15.36225,67.94875,23.15125,-1.7003750000000002,0.98365
0.84075,0.41425,0.17285,986.9672499999999,1.288625,-0.28325,0.063475,0.133085,0.02190175,2.7104999999999997,299.8125,5.3725,27.97625,-2.82025,0.43715000000000004,26.28075,40.77325,24.73525,-0.7958749999999997,0.94695
0.38725,0.88975,0.26785,941.24775,1.819625,-0.46275,0.26962499999999995,0.12210500000000002,0.02668675,2.3095,183.2625,5.8975,33.78875,-2.7752499999999998,0.36575,4.4727500000000004,42.01075,83.83825,-2.724125,0.93875
